longitude,latitude,lat_long_interaction,summer_precip_ratio,coastal_proximity,sand_clay_ratio,total_annual_precip
6.20888,21.08491,-0.10804148273083343,-0.053616842067267044,2.270578215962086,-0.6010686283007015,-0.5789991192711614
7.24032,34.57082,0.8490514572853219,0.01024286090357908,-1.074748277483908,-0.46380817864930185,3.554701188063526
5.84904,31.49679,0.3193375389104143,0.05316699238595163,-0.3122017381218791,-0.46380817864930185,-0.1750142322397168
2.04974,21.24454,-0.8084276683641132,0.009674199403258265,2.2309802601586743,-0.6010686283007015,-0.8893553184681282
6.04919,31.36243,0.3633587450739845,0.07157855432130504,-0.27887228036490114,-0.46380817864930185,-0.12320665884389831
6.73801,29.69035,0.44622209125314444,0.05900500539316269,0.1359053299825788,0.568154430404987,-0.20414823466936743
5.6487,35.76459,0.4620111369465129,0.21698346597258195,-1.3708758957225755,-0.4665975876997793,-0.02609446179158054
-7.62835,27.33751,-2.8292783631424823,-0.0070792073097595085,0.7195528544610503,-0.46380817864930185,0.27929641661668425
8.64293,31.18901,1.003454628704055,0.08499592951030979,-0.23585356523975162,0.568154430404987,-0.16036194808304333
9.21375,36.90183,1.5681365222207357,0.21698346597258195,-1.6529806332898973,1.6920559916996183,-0.02609446179158054
-0.99991,34.37022,-1.4330178273366536,0.21698346597258195,-1.0249872680610923,-0.4665975876997793,-0.02609446179158054
5.04525,34.21223,0.22621181736467263,0.008654630872872507,-0.9857961320754932,-0.46380817864930185,3.6475079871627853
4.75801,28.68465,-0.06340410947881439,0.016831216550691776,0.38538014143087024,-0.46380817864930185,-0.5903833178232746
-6.72355,29.39023,-2.7416304693295888,-0.006767306971071907,0.21035335664247873,1.6920559916996183,0.774489662806882
1.02259,22.53838,-0.97275232700805,-0.36350615738956504,1.9100291912074385,-0.6348707923031538,-0.11530568945124002
3.16853,21.189,-0.6193004088489801,0.41915280006153344,2.2447575605741448,-0.6010686283007015,0.1356473440164866
6.3538,30.51926,0.39699585956002303,0.07789681598302042,-0.0697148012271298,-0.6348707923031538,-0.14350802641457372
4.87059,19.34093,-0.4023433353791623,0.009899030398956178,2.7031914024685917,-0.6348707923031538,-0.858541565486383
3.32826,36.75784,-0.17677531845104838,0.04907900105306869,-1.617262349407588,-0.4665975876997793,1.1859752957932288
-2.28881,25.53852,-1.6261011940864507,0.0090610038978388,1.1658118691248307,0.568154430404987,-1.526308052947144
8.01496,22.15494,0.2659874052008189,-0.020821931330478983,2.005145649099189,-0.6010686283007015,-0.850780610063025
5.97422,31.63328,0.35748164503398344,0.24939713170413527,-0.34605956552028516,-0.46380817864930185,-0.035576282861286807
-8.64646,28.41545,-3.1271156732635514,0.0024196740202368345,0.452158126159796,-0.46380817864930185,1.2288365721619796
-6.41878,27.32959,-2.5637916162248064,0.017384639122749148,0.7215174965080534,0.568154430404987,-0.4931704841577436
3.24975,20.12627,-0.633190116493522,0.013813584761283294,2.508379283126042,-0.6010686283007015,-0.5355030327912993
5.17965,20.32556,-0.3135399960305553,0.00840810752422254,2.458943233435747,-0.6010686283007015,-1.1146376380556118
6.83476,20.50473,-0.0340391522622718,-0.21556982218278842,2.414498168339605,-0.6010686283007015,-0.22335206023581636
7.64722,28.57815,0.5944436808325296,-0.3129465035203094,0.4117986235023063,1.6920559916996183,0.03586500018586585
7.95558,22.09751,0.2517785354959636,-0.023055211229509494,2.0193917845486022,-0.6010686283007015,-0.7782080287255212
6.05077,31.36148,0.36370990384932617,0.07157855432130504,-0.2786366225436067,-0.46380817864930185,-0.12320665884389831
6.4699,32.13388,0.5091446542105941,-0.0267659329412969,-0.4702388342992597,-0.49702491786618946,0.18597825527002085
-1.35147,29.09788,-1.4727619961063334,0.017486587691777713,0.282873950385054,1.6920559916996183,-0.8062471438727624
0.30479,28.11754,-1.0888120673083357,0.012309549413972599,0.5260579383091052,-0.6348707923031538,-1.2520617010492314
6.98621,36.39814,0.8809672166122755,0.21698346597258195,-1.5280348564395543,-0.4665975876997793,-0.02609446179158054
5.88486,31.72803,0.3392908902741737,0.11374617054940935,-0.36956333243360523,-0.46380817864930185,-0.07967740293168017
9.68034,33.53175,1.4446381085648685,0.0024757458722493024,-0.8169956749865673,-0.1355488011980622,2.694193254552238
11.10482,33.34626,1.8110368138155222,-0.0001276488141603427,-0.7709828652266547,-0.24380748536254518,2.4789587790252336
3.9551,36.7387,0.007328671830034196,0.21698346597258195,-1.612514464460665,-0.01651406809196524,-0.02609446179158054
3.58066,23.33019,-0.48783357270164024,-0.015624887375224925,1.713612118071441,-0.6010686283007015,-0.7437390833632517
3.21791,34.87284,-0.2579184060624924,0.21698346597258195,-1.1496676197863969,-0.46380817864930185,-0.02609446179158054
1.46777,28.12238,-0.8266139203361764,0.012508221821455712,0.5248573237248263,1.6920559916996183,-1.1680187990616286
