longitude,latitude,ELEC_COND,TEXTURE_SOTER_V,country,TEXTURE_SOTER_F,summer_precip_ratio,sand_clay_ratio,TEXTURE_SOTER_M,aspect_cardinal,BULK,fertility_index,ESP,lat_long_interaction,moisture_retention,nutrient_availability,CEC_SOIL
4.55558,33.66376,-0.2029178144096488,0.0,-0.17997014195997937,-0.1211097467196945,0.0096541787205764,-0.46380817864930185,0.3655230676086381,-0.8052977659912901,0.5569079698839476,0.36015877304154365,-0.5681455880245553,0.07188343291533168,0.03106652447018292,-0.4369387598284949,-0.04420667786209536
6.96012,29.73615,-0.2029178144096488,0.0,-0.17997014195997937,-0.1211097467196945,0.05893432175112291,0.568154430404987,0.3655230676086381,0.13930498505720035,-0.8604030383230085,-1.0767380501170265,-0.5681455880245553,0.5016426544272166,-0.4972840767100398,0.019491838097643002,0.5368771247153884
1.90346,24.46352,-0.2029178144096488,0.0,-0.17997014195997937,-0.1211097467196945,-0.021854997254124237,-0.6348707923031538,0.3655230676086381,1.0839077361056908,0.15196024349306478,0.8010642136770774,0.8596001569563672,-0.7842214079698852,0.5893256871407443,-0.8449118856489284,-0.33474857915083733
9.09682,29.49141,2.412385585089505,0.0,-0.17997014195997937,-0.1211097467196945,0.03500594316603479,1.6920559916996183,0.3655230676086381,-0.8052977659912901,1.3667985953368065,-0.0580182418558487,-0.5681455880245553,0.9931423266242628,-0.41452232895532704,0.3190882161932502,0.5368771247153884
6.92305,31.39511,-0.2029178144096488,0.0,-0.17997014195997937,-0.1211097467196945,-0.0680669683586557,0.568154430404987,0.3655230676086381,1.0839077361056908,-0.8604030383230085,-1.0767380501170265,-0.5681455880245553,0.584876096541412,-0.4972840767100398,0.019491838097643002,0.5368771247153884
5.23619,36.45213,-0.2029178144096488,0.0,-0.17997014195997937,-0.1211097467196945,0.21698346597258195,-0.4665975876997793,0.3655230676086381,-0.8052977659912901,1.1643259389735918,-0.9893934447079527,0.8596001569563672,0.3726016339408882,-1.1652839331156701,0.7492640293061732,0.8274190260041304
6.78434,31.18889,-0.2029178144096488,0.0,-0.17997014195997937,-0.1211097467196945,-0.06009516333057967,0.568154430404987,0.3655230676086381,-0.8052977659912901,-0.8604030383230085,-1.0767380501170265,-0.5681455880245553,0.5387500019355987,-0.4972840767100398,0.019491838097643002,0.5368771247153884
-0.74774,24.2847,-0.2029178144096488,0.0,-0.17997014195997937,-0.1211097467196945,0.0022038241898705954,-0.6348707923031538,0.3655230676086381,-0.8052977659912901,0.15196024349306478,0.8010642136770774,0.8596001569563672,-1.3030822329182246,0.5893256871407443,-0.8449118856489284,-0.33474857915083733
7.96511,30.38979,-0.2029178144096488,0.0,-0.17997014195997937,-0.1211097467196945,0.03978115249870151,0.568154430404987,0.3655230676086381,-0.8052977659912901,-0.8604030383230085,-1.0767380501170265,-0.5681455880245553,0.7829490288564984,-0.4972840767100398,0.019491838097643002,0.5368771247153884
7.22857,25.64208,-0.2029178144096488,0.0,-0.17997014195997937,-0.1211097467196945,0.062026529765960715,-0.6010686283007015,-2.7358054487294097,-0.8052977659912901,-1.0628756946862232,1.0881011855209115,0.8596001569563672,0.328392881292766,1.3316427173896734,1.9679036494715763,-2.3685418881720315
3.28596,22.67475,-0.2029178144096488,0.0,-0.17997014195997937,-0.1211097467196945,-0.025851257683056617,-0.46380817864930185,0.3655230676086381,0.13930498505720035,0.5569079698839476,0.36015877304154365,-0.5681455880245553,-0.5602159591197177,0.03106652447018292,-0.4369387598284949,-0.04420667786209536
-4.43293,30.19533,-0.2029178144096488,0.0,-0.17997014195997937,-0.1211097467196945,0.010959888487207482,-0.46380817864930185,0.3655230676086381,-0.8052977659912901,0.5569079698839476,0.36015877304154365,-0.5681455880245553,-2.2305542967985184,0.03106652447018292,-0.4369387598284949,-0.04420667786209536
6.06926,31.89784,-0.2029178144096488,0.0,-0.17997014195997937,-0.1211097467196945,-0.03711498368007657,-0.46380817864930185,0.3655230676086381,-0.8052977659912901,0.5569079698839476,0.36015877304154365,-0.5681455880245553,0.39445470556095774,0.03106652447018292,-0.4369387598284949,-0.04420667786209536
-2.57217,23.60072,-0.2029178144096488,0.0,-0.17997014195997937,-0.1211097467196945,0.0011747582165595426,-0.6010686283007015,-2.7358054487294097,-0.8052977659912901,-1.0628756946862232,1.0881011855209115,0.8596001569563672,-1.64415634613959,1.3316427173896734,1.9679036494715763,-2.3685418881720315
-1.37439,34.86016,-0.2029178144096488,0.0,-0.17997014195997937,8.25697375385051,0.049423339884013054,-0.32879333585050563,-2.7358054487294097,1.0839077361056908,-1.4678210074126525,-0.8454558993819576,-1.995891333005478,-1.5415961663626265,2.040890739251973,0.3738525967207775,1.6990447298703566
-6.49745,26.97807,-0.2029178144096488,0.0,-0.17997014195997937,-0.1211097467196945,0.008405916130043463,0.568154430404987,0.3655230676086381,0.13930498505720035,-0.8604030383230085,-1.0767380501170265,-0.5681455880245553,-2.5627176853150533,-0.4972840767100398,0.019491838097643002,0.5368771247153884
4.43625,36.04226,-0.2029178144096488,0.0,-0.17997014195997937,-0.1211097467196945,0.21698346597258195,-0.4665975876997793,0.3655230676086381,1.0839077361056908,1.1643259389735918,-0.9893934447079527,0.8596001569563672,0.1242675560190361,-1.1652839331156701,0.7492640293061732,0.8274190260041304
1.14211,27.52324,2.412385585089505,0.0,-0.17997014195997937,-0.1211097467196945,0.012371011175432179,1.6920559916996183,0.3655230676086381,1.0839077361056908,1.3667985953368065,-0.0580182418558487,-0.5681455880245553,-0.9055174341255264,-0.41452232895532704,0.3190882161932502,0.5368771247153884
10.99365,23.92702,-0.2029178144096488,0.0,5.5564772528899455,-0.1211097467196945,-0.001970775700739543,-0.6348707923031538,0.3655230676086381,-0.8052977659912901,0.15196024349306478,0.8010642136770774,0.8596001569563672,0.9511937785296888,0.5893256871407443,-0.8449118856489284,-0.33474857915083733
9.33684,36.905,-2.8182212139088008,0.0,-0.17997014195997937,8.25697375385051,0.21698346597258195,11.807170043351297,-2.7358054487294097,-0.8052977659912901,-0.8604030383230085,0.01219920296498465,-0.5681455880245553,1.6047867871193535,-0.5643197633452055,0.2391958487010883,0.5368771247153884
6.78599,31.19178,-0.2029178144096488,0.0,-0.17997014195997937,-0.1211097467196945,-0.06009516333057967,0.568154430404987,0.3655230676086381,-0.8052977659912901,-0.8604030383230085,-1.0767380501170265,-0.5681455880245553,0.5393197612795662,-0.4972840767100398,0.019491838097643002,0.5368771247153884
9.87905,27.71365,-0.2029178144096488,0.0,-0.17997014195997937,-0.1211097467196945,0.01992952403380752,0.568154430404987,0.3655230676086381,-0.8052977659912901,-0.8604030383230085,-1.0767380501170265,-0.5681455880245553,1.0372851623175827,-0.4972840767100398,0.019491838097643002,0.5368771247153884
6.06459,31.90183,-0.2029178144096488,0.0,-0.17997014195997937,-0.1211097467196945,-0.03711498368007657,-0.46380817864930185,0.3655230676086381,0.13930498505720035,0.5569079698839476,0.36015877304154365,-0.5681455880245553,0.39345452323956254,0.03106652447018292,-0.4369387598284949,-0.04420667786209536
8.43175,22.56762,-0.2029178144096488,0.0,-0.17997014195997937,-0.1211097467196945,-0.011882924937755739,-0.6010686283007015,-2.7358054487294097,-0.8052977659912901,-1.0628756946862232,1.0881011855209115,0.8596001569563672,0.36790597000322456,1.3316427173896734,1.9679036494715763,-2.3685418881720315
5.20764,21.91716,-0.2029178144096488,0.0,-0.17997014195997937,-0.1211097467196945,-0.052444935089609554,-0.6010686283007015,-2.7358054487294097,2.0285104871541813,-1.0628756946862232,1.0881011855209115,0.8596001569563672,-0.24253456155988853,1.3316427173896734,1.9679036494715763,-2.3685418881720315
-0.51811,28.19943,2.412385585089505,0.0,-0.17997014195997937,-0.1211097467196945,0.01271461638691343,1.6920559916996183,0.3655230676086381,-0.8052977659912901,1.3667985953368065,-0.0580182418558487,-0.5681455880245553,-1.274637747943124,-0.41452232895532704,0.3190882161932502,0.5368771247153884
8.25702,30.6154,-0.2029178144096488,0.0,-0.17997014195997937,-0.1211097467196945,0.03967540245522266,0.568154430404987,0.3655230676086381,2.0285104871541813,-0.8604030383230085,-1.0767380501170265,-0.5681455880245553,0.8689979192656985,-0.4972840767100398,0.019491838097643002,0.5368771247153884
9.3687,34.38398,-2.8182212139088008,0.0,-0.17997014195997937,-0.1211097467196945,0.04414719528271845,-0.946178038768538,0.3655230676086381,2.0285104871541813,0.3544353135207332,0.6113904489316838,3.715091646918212,1.424873006463234,0.30662478760835793,-1.252885011469362,-0.6252904804395794
5.58237,32.08946,-0.2029178144096488,0.0,-0.17997014195997937,-0.1211097467196945,0.0642295997520187,-0.6348707923031538,0.3655230676086381,2.0285104871541813,0.15196024349306478,0.8010642136770774,0.8596001569563672,0.278527489583175,0.5893256871407443,-0.8449118856489284,-0.33474857915083733
5.62043,23.85762,-0.2029178144096488,0.0,-0.17997014195997937,-0.1211097467196945,0.17935542304169605,0.568154430404987,0.3655230676086381,-0.8052977659912901,-0.8604030383230085,-1.0767380501170265,-0.5681455880245553,-0.08257776098878634,-0.4972840767100398,0.019491838097643002,0.5368771247153884
6.46343,30.99768,-0.2029178144096488,0.0,-0.17997014195997937,-0.1211097467196945,-0.933527113682159,-0.6348707923031538,0.3655230676086381,-0.8052977659912901,0.15196024349306478,0.8010642136770774,0.8596001569563672,0.4486066814694575,0.5893256871407443,-0.8449118856489284,-0.33474857915083733
5.10941,34.39186,-0.2029178144096488,0.0,-0.17997014195997937,-0.1211097467196945,0.00823777114525697,-0.46380817864930185,0.3655230676086381,2.0285104871541813,0.5569079698839476,0.36015877304154365,-0.5681455880245553,0.2511661120599719,0.03106652447018292,-0.4369387598284949,-0.04420667786209536
1.43204,26.29762,-0.2029178144096488,0.0,-0.17997014195997937,-0.1211097467196945,0.010664365958498232,0.568154430404987,0.3655230676086381,0.13930498505720035,-0.8604030383230085,-1.0767380501170265,-0.5681455880245553,-0.8556172130309981,-0.4972840767100398,0.019491838097643002,0.5368771247153884
0.30033,28.1235,-0.2029178144096488,0.0,-0.17997014195997937,-0.1211097467196945,0.012309549413972599,-0.6348707923031538,0.3655230676086381,1.0839077361056908,0.15196024349306478,0.8010642136770774,0.8596001569563672,-1.0898030231230411,0.5893256871407443,-0.8449118856489284,-0.33474857915083733
2.62642,35.31759,-0.2029178144096488,0.0,-0.17997014195997937,-0.1211097467196945,0.21698346597258195,-0.34193880466735826,0.3655230676086381,-0.8052977659912901,0.3544353135207332,-0.2881804513989357,-0.5681455880245553,-0.41391049200864094,-2.4192782514751974,2.700412176140383,2.280128532447841
9.88851,27.76358,-0.2029178144096488,0.0,-0.17997014195997937,-0.1211097467196945,0.020796915409282378,0.568154430404987,0.3655230676086381,0.13930498505720035,-0.8604030383230085,-1.0767380501170265,-0.5681455880245553,1.0433448829666787,-0.4972840767100398,0.019491838097643002,0.5368771247153884
2.25752,35.41907,-0.2029178144096488,0.0,-0.17997014195997937,-0.1211097467196945,0.21698346597258195,-0.34193880466735826,0.3655230676086381,-0.8052977659912901,0.3544353135207332,-0.2881804513989357,-0.5681455880245553,-0.5165184274705235,-2.4192782514751974,2.700412176140383,2.280128532447841
10.50503,22.984,-0.2029178144096488,0.0,5.5564772528899455,-0.1211097467196945,-0.002553324028794131,-0.6010686283007015,-2.7358054487294097,-0.8052977659912901,-1.0628756946862232,1.0881011855209115,0.8596001569563672,0.7780556611209991,1.3316427173896734,1.9679036494715763,-2.3685418881720315
4.20824,32.39947,2.412385585089505,0.0,-0.17997014195997937,-0.1211097467196945,-0.002579193338239033,1.6920559916996183,0.3655230676086381,1.0839077361056908,1.3667985953368065,-0.0580182418558487,-0.5681455880245553,-0.06450322135031637,-0.41452232895532704,0.3190882161932502,0.5368771247153884
3.91098,23.20054,-0.2029178144096488,0.0,-0.17997014195997937,-0.1211097467196945,-0.016315973671437615,-0.46380817864930185,0.3655230676086381,-0.8052977659912901,0.5569079698839476,0.36015877304154365,-0.5681455880245553,-0.4301197031452637,0.03106652447018292,-0.4369387598284949,-0.04420667786209536
5.53409,22.73741,-0.2029178144096488,0.0,-0.17997014195997937,-0.1211097467196945,0.10591855193575556,0.568154430404987,0.3655230676086381,-0.8052977659912901,-0.8604030383230085,-1.0767380501170265,-0.5681455880245553,-0.1487878563233814,-0.4972840767100398,0.019491838097643002,0.5368771247153884
1.35646,35.34062,-0.2029178144096488,0.0,-0.17997014195997937,-0.1211097467196945,0.21698346597258195,-0.4665975876997793,0.3655230676086381,-0.8052977659912901,1.1643259389735918,-0.9893934447079527,0.8596001569563672,-0.7732162884963162,-1.1652839331156701,0.7492640293061732,0.8274190260041304
-4.33142,25.28924,-0.2029178144096488,0.0,-0.17997014195997937,-0.1211097467196945,0.008280622661325477,0.568154430404987,0.3655230676086381,-0.8052977659912901,-0.8604030383230085,-1.0767380501170265,-0.5681455880245553,-2.0356289668276744,-0.4972840767100398,0.019491838097643002,0.5368771247153884
-5.15968,27.12659,2.412385585089505,0.0,-0.17997014195997937,-0.1211097467196945,0.0063866625037672575,-0.295413259294937,0.3655230676086381,-0.8052977659912901,-2.0752389765022965,1.788474929436141,2.2873459019372904,-2.2795411445458553,0.509628524349926,-2.0688312631102286,-1.2063742830170634
9.46965,27.17523,-0.2029178144096488,0.0,-0.17997014195997937,-0.1211097467196945,0.017971716415411752,-0.6348707923031538,0.3655230676086381,-0.8052977659912901,0.15196024349306478,0.8010642136770774,0.8596001569563672,0.905456610446227,0.5893256871407443,-0.8449118856489284,-0.33474857915083733
7.30833,34.62563,-0.2029178144096488,0.0,-0.17997014195997937,-0.1211097467196945,0.011576676424698158,-0.46380817864930185,0.3655230676086381,2.0285104871541813,0.5569079698839476,0.36015877304154365,-0.5681455880245553,0.8711107555801889,0.03106652447018292,-0.4369387598284949,-0.04420667786209536
-7.70885,28.17274,-0.2029178144096488,0.0,-0.17997014195997937,-0.1211097467196945,2.654026327956964e-05,-0.46380817864930185,0.3655230676086381,-0.8052977659912901,0.5569079698839476,0.36015877304154365,-0.5681455880245553,-2.8985357166806525,0.03106652447018292,-0.4369387598284949,-0.04420667786209536
6.04526,19.94354,-0.2029178144096488,0.0,-0.17997014195997937,-0.1211097467196945,0.008286512134429214,-0.6010686283007015,-2.7358054487294097,-0.8052977659912901,-1.0628756946862232,1.0881011855209115,0.8596001569563672,-0.1910107600346376,1.3316427173896734,1.9679036494715763,-2.3685418881720315
6.78457,31.18863,-0.2029178144096488,0.0,-0.17997014195997937,-0.1211097467196945,-0.06009516333057967,0.568154430404987,0.3655230676086381,-0.8052977659912901,-0.8604030383230085,-1.0767380501170265,-0.5681455880245553,0.538793366934942,-0.4972840767100398,0.019491838097643002,0.5368771247153884
5.1034,31.77816,-0.2029178144096488,0.0,-0.17997014195997937,-0.1211097467196945,0.057720267663707074,-0.46380817864930185,0.3655230676086381,-0.8052977659912901,0.5569079698839476,0.36015877304154365,-0.5681455880245553,0.14257877019374174,0.03106652447018292,-0.4369387598284949,-0.04420667786209536
8.29761,27.40982,-0.2029178144096488,0.0,-0.17997014195997937,-0.1211097467196945,0.02130903363257051,0.568154430404987,0.3655230676086381,-0.8052977659912901,-0.8604030383230085,-1.0767380501170265,-0.5681455880245553,0.6657313290744753,-0.4972840767100398,0.019491838097643002,0.5368771247153884
