longitude,latitude,PC1,PC2,PC3,PC4
5.1034,31.77816,-0.21247299408786446,-0.2897098555755118,0.1788970819632534,0.3145649518439052
8.29761,27.40982,0.3545965786449194,0.7287243176670011,-0.36324725228142957,0.5748180091247519
2.80942,24.29657,1.5424018665843975,0.42889938014454565,-0.19261175721172144,-0.25770343179677263
7.65409,36.76455,-1.5580497485606333,-0.09454988008256787,0.20886182583338755,0.868685877425954
2.32752,24.43155,1.6511796072244072,0.4469604432769017,-0.18363748742530817,-0.2662394270779835
-0.51969,28.19884,1.6160522143661038,1.4127709875748184,-0.5059620376054534,-1.0316407758851718
4.98753,27.74024,0.8554349446890124,-0.3504896817556161,0.14869515968441824,0.6035207466365037
10.0207,35.42926,-2.3749309405306778,-0.9807488476373138,0.3670342812692826,1.0687354668247273
7.86236,27.92196,0.2234488680622663,0.6961718234406828,-0.3072611321542428,0.4496175167341692
7.86004,27.92074,0.22392686041530974,0.6960262030550005,-0.3071526308653538,0.4491922860838678
3.77237,19.9618,2.3449267775869016,-0.4957355397829726,0.21995810265852503,0.4759897994378815
5.81165,27.73502,0.5690869215124549,1.5650463741033014,-0.6771691664158068,-0.2588657214328076
5.31162,24.57928,0.927218820736625,0.5696135761221135,0.11118306711660811,-0.10039027739326328
5.88265,24.43923,1.1644765674763398,-0.45128714660756825,0.12945165755554927,0.5935247951343245
10.10487,24.78572,1.133807329254898,-0.05630816676774315,-0.07909974133119085,1.5846726785275567
-6.78874,27.84778,1.4691627979083588,-1.1190399474518022,0.6808348276810953,-1.9795161496726348
8.23985,26.4609,0.703300744580993,-0.2537841577363373,0.048613781467845486,1.1183132393737805
0.92078,26.38335,1.9406761213465678,-0.42585218360184884,0.241754620135266,0.2793311180437706
5.56305,29.88634,0.2579129616801094,0.6507472883779065,-0.27185819439353354,0.15863371465754758
7.02648,30.4698,-0.2939930667510627,0.7581831677354476,-0.019511831705941167,0.25227998336308155
7.03976,32.14648,-0.7725368947491299,-0.4530731421357348,0.11797724418961535,0.5633834802030889
6.05281,31.35849,-0.27380739097450013,-0.24222425919143145,0.15326086037392764,0.4854394194654828
7.22309,29.91739,-0.10356641778984098,0.6910931979494005,-0.2862014877377108,0.3448957127996907
5.9175,33.59866,-1.5773457895383287,-0.47215675151442754,0.20078322118514966,-0.3010316182255738
8.6938,21.67045,1.7171489557290882,-0.25889009975749344,0.008449105878388376,1.1826969870917152
6.04829,31.36514,-0.2745119045670342,-0.24240506023747535,0.15343697305508583,0.48455605664325835
0.71499,33.38044,-0.9901358222036214,-0.9960560614654098,0.5436859811439314,-1.4158143567618795
9.95734,32.99593,-2.4539388702472587,-0.8337525629823962,0.2726685551738865,0.345304104790593
10.02329,23.23428,1.5241321190345254,-0.09554648421899768,-0.06399120951711108,1.5969602795288536
4.47967,28.4704,0.7425583527711375,-0.41131386159154265,0.1887674883547607,0.49509514509789104
1.10551,23.38648,1.8764596735327137,-0.6753005147339164,0.2849485987671397,-0.026301821636032414
9.86216,27.64238,0.3277557896572142,0.8885926173331619,-0.4675051456362347,0.9899781953594761
0.46149,22.48798,1.8288378527156774,-1.1197237771494486,-0.30448827751945373,-0.3471746449177933
10.58521,34.60719,-1.81075803808045,-0.45768876969339384,0.1150849859542416,1.3944779129561713
4.64874,26.54043,1.2722760142071197,-0.3452794636905661,0.14436704122916275,0.6913583429013713
5.95643,31.69733,-0.2738052620593285,-2.9155126666796036,-5.570701464644834,-0.034881909422526745
-0.26542,32.29889,-1.7778649345671433,0.3393002849247968,0.028065453762537426,-3.2144381640754793
6.791,31.18609,-0.49087287244275984,0.5555568818065195,-0.3440210871327692,0.11069570637281863
9.26179,29.04276,-0.24334195681168624,1.7239877086828443,-0.7390465793074519,0.2305626116039305
6.05515,31.36035,-0.27442835373009095,-0.24205750310258514,0.153138958153945,0.48590621860223476
7.44433,36.30998,-1.4438115566042413,-0.04169307392976083,0.19192643526968378,0.780836476120068
6.93479,31.3911,-0.5407109925052506,0.5663050632534486,-0.3605891351351819,0.1442686159522764
8.41591,25.99204,0.32770319912005086,-0.28882080977952285,0.15314586463272464,0.7516915431718871
7.86527,30.44348,-0.21718176290397115,0.7545567851662451,-0.3459053971840282,0.5176962478037427
6.30948,36.42339,-1.310469833616151,-0.11929632008512057,0.2536199428084412,0.5209878259562922
1.55818,34.27085,-0.3005935208893418,-0.3187259017075537,0.45163292772364827,-0.5806809254945698
2.08562,21.56479,1.5778299634469362,-0.6154199656075116,0.4892773927947086,-0.28590154194741246
3.17399,30.22484,0.6934074148248471,-0.39235884200118254,0.20512108440533092,0.3098185460580115
5.10257,31.77889,-0.21250717873581992,-0.2897518260864552,0.1789338383235512,0.3143953107091401
6.16558,26.44874,0.9103416232703976,-0.35911981916277,0.13368703762970144,0.7709902721808459
2.07842,20.51009,2.3626245727118182,-0.5634553947805202,0.27457872582595194,0.23791060489410762
7.59199,28.15283,0.15985277217237956,0.6770249411626895,-0.26545383482985624,0.37022648970737887
-1.8103,24.93214,2.4606847387180273,0.46830211190475174,-0.10508673239236456,-0.5365086683013999
-6.21525,29.35227,0.8541634552830263,-1.2321904306112235,0.7655204248726372,-2.2546918628478076
10.68141,23.67795,1.1125214086034523,-0.16897470974990603,-0.053751770183139425,1.5035977797095392
4.44982,35.87755,-1.8371514216129694,0.19760571974305569,0.0013352096386424974,-0.975294229464214
0.26737,35.48704,-0.8840700622847166,-0.8406478156503757,0.5396375702076069,-1.2745936628125452
0.46103,27.80061,1.5951212572396467,-0.5077083647754597,0.2965019741629906,0.03477703366536264
9.07843,27.74606,0.35210054273571395,-0.18788819824249994,0.012781934035378199,1.2749864364097654
0.78936,27.12635,1.7865057257223362,-0.4472664873524478,0.25765280241078126,0.20059314426468633
9.29181,28.248,0.07838420902778527,-0.22098190789903188,0.04323484372985188,1.2083317101031836
6.04023,31.3678,-0.27405818595580167,-0.2428544611424541,0.1538043977701482,0.48296407303626276
-0.52059,28.20007,1.615949065060574,1.4127236224823225,-0.505918497407667,-1.031849901520816
-2.80292,28.59882,1.6051857069025022,0.2534937828849173,0.04043561570675249,-1.1887655217734772
4.24476,22.78724,1.8517263207449912,-0.44067783931274523,0.16259583266396882,0.5429895541638592
-5.12557,28.50047,1.509966370486842,-0.8921760266606014,0.5956098156787626,-1.4917816003226458
5.10297,31.78029,-0.21281011209642947,-0.2897106232732799,0.17890848650631047,0.31446971411889435
9.60861,29.5031,-0.20969655921017236,1.7985341168353646,-0.8346526182840227,0.4263367419899856
6.7855,31.18892,-0.49076347314885577,0.5552701475768498,-0.34378091286523915,0.1096306523331917
5.48212,36.52253,-1.2156732195020072,-0.1759756550583541,0.29876192004166635,0.33049144226716554
7.25371,27.3884,0.5203079146432438,0.6982390689103222,-0.3242998648941003,0.4361477406761332
9.57303,29.85624,-0.2300614259209613,1.8201078722996609,-0.8508882649358155,0.463009569749791
5.86453,31.83669,-0.4049057451132697,-0.15429669505876248,0.42494060053694593,0.4227677273558954
4.16671,36.62729,-1.0542379206934647,-0.26727662480777936,0.37119957077783855,0.026024868977424197
9.86976,27.63997,0.32745043402458496,0.8889455817995543,-0.4677953517042911,0.9912425212456737
5.04837,31.84965,-0.2466003029067633,-0.2939049698802958,0.20686911938081146,0.2838957563265142
6.78464,31.1868,-0.4902629729898365,0.5551863392742014,-0.3437256566536065,0.10944763851735125
6.46836,32.13511,-0.6480406145090594,-0.3487174645909355,0.08707480217345445,0.4372613115463617
2.51032,27.1836,1.4114979021350724,0.589864671567538,-0.21336582386333103,-0.09873105387514455
6.78744,31.18882,-0.49097152103218744,0.5553849574345223,-0.3438718414231686,0.11001213398554328
4.714,31.16852,0.26499401528229877,-0.20604876944498451,0.10397952662366892,0.48331839722507425
7.77235,27.93883,0.20089748663350296,0.6852904745633668,-0.28672642383815544,0.41299171670319856
6.78386,31.18756,-0.49031510803478523,0.5551511263399522,-0.3436940702887622,0.10929888889217611
-2.19487,26.38132,2.1752563977340262,0.4103468843926219,-0.0562513215832314,-0.7436401517031104
0.33945,29.05192,1.3245019952372876,-0.5413943711296128,0.32179247929084653,-0.08875458591702974
4.04507,35.12718,-0.7676180696082019,-0.40418461140453027,0.430680209541092,0.06601150713627159
2.74568,35.2257,-0.6180593455797299,-0.27262203960740594,0.406068920801216,-0.32396181163310034
6.78184,31.18812,-0.49018447923373015,0.5550385162741281,-0.3436025418570567,0.10890460997244507
8.96241,28.75319,-0.08474805598354378,1.7158968437177124,-0.7655168586299846,0.21996286152947572
10.21957,35.39442,-2.386185240602136,-0.9646759863661833,0.35516348076796367,1.1184986963454733
6.77983,31.18915,-0.49014366241306234,0.5549336444439837,-0.34351472479464035,0.10851529124536337
1.00409,27.96076,1.5206710851340905,1.5046229496202923,-0.5772382425024426,-0.7332295056839788
6.78866,31.18602,-0.49058599292553895,0.5554155126177994,-0.3439101030416412,0.11023438218030741
2.04875,27.35045,1.4833622524609447,-0.43508315851851864,0.23382810092560918,0.3063374710136735
6.7884,31.19194,-0.49167239815938024,0.5554899915590864,-0.3439387442022689,0.1102213420041286
6.99028,30.00582,-0.09814124655507211,0.678245050543662,-0.27390447018437575,0.2987182458753933
6.78524,31.18677,-0.4903274882068422,0.5552218592735098,-0.34375378347371005,0.10956562089348144
9.67465,37.32346,-2.7643496633739977,-0.1089377229459677,-0.0014933737263143501,0.6095131102325134
-2.24489,28.50325,1.6738688308751053,0.3319178975446466,-0.003516884260755581,-0.9956282764290781
8.5427,33.3684,-1.8071124496549127,-0.1925033581098082,0.011522488032032888,0.2529895146977795
-0.21214,35.01152,-1.0719264250387086,-1.0067156342534156,0.6294749240900599,-1.6161634695439566
1.07535,27.66796,1.5657759900643196,1.5086132744485379,-0.5816102689695705,-0.7092117640357566
9.30501,35.04522,-1.439818406512294,-0.2670856576236469,0.24453505420903812,1.3299425041718518
8.26227,30.61286,-0.2742324707019352,0.7882179332358722,-0.372453917576347,0.6126809462718139
4.12859,28.71788,0.7179885430102003,1.5439641934414121,-0.6423760613388848,-0.44959825570948586
7.02463,30.47581,-0.294920786497145,0.7581689584089788,-0.019470167756819666,0.25197170133085356
6.68401,36.13796,-1.310070316628653,0.007800288506597503,0.18984046044486758,0.5574633670262027
3.10381,36.70793,-1.664189035834909,0.16679416144823123,0.046073092782837145,-1.189209085658418
6.03379,31.85252,-0.5071216066289047,-0.3409965056017627,0.08136269611635641,0.36298966195949073
-1.48063,31.76809,-1.1538644269301561,0.4229751734242214,0.006638618109124426,-3.136656030749524
6.20888,21.08491,1.897241891231582,-0.436748540336396,0.09157839941083687,0.7378847697087384
7.24032,34.57082,-3.1922998020486215,-1.0232486571744484,0.44043032913733443,-0.9167959653459362
5.84904,31.49679,-0.2445370385633218,-0.24795255821181483,0.13953656747925652,0.46728681078734446
2.04974,21.24454,2.380587428175407,-0.5038458947872202,0.24599394887850656,0.32507869587322147
6.04919,31.36243,-0.27411403678149265,-0.2423881663409261,0.15340992707659384,0.4847295125037844
6.73801,29.69035,-0.0100488723393305,0.6584636689590158,-0.261524882954733,0.2490591520066863
5.6487,35.76459,-1.098742720706592,-0.17414924348637534,0.2934804331472526,0.3694829507140122
-7.62835,27.33751,1.6404998231403969,-1.1457450517735948,0.718011919508833,-2.07135927890093
8.64293,31.18901,-0.5416291100640849,0.7957205023296853,-0.33315073951696206,0.6154895420377725
9.21375,36.90183,-1.8394744258525986,1.9144974124893994,-0.6917464617463097,0.3678357862983791
-0.99991,34.37022,0.015324873956951509,-0.6316544048367926,0.6467306466818732,-1.0726404419970503
5.04525,34.21223,-2.8970990616631362,-1.1962365936200943,0.5661170708833134,-1.4364850786169232
4.75801,28.68465,0.6390642548376773,-0.2617362248258907,0.12162407156056264,0.45345007247061053
-6.72355,29.39023,0.9348867484038139,0.5800843053121773,-0.013444118925671556,-3.1315210379267393
1.02259,22.53838,1.7978577912603857,-0.9094681110830168,0.04475105029157279,-0.2146922790026977
3.16853,21.189,1.6887366103230566,-0.5328041099483909,0.6989722453486933,0.0414079176717156
6.3538,30.51926,-0.13741847423218967,-0.3729577627737565,0.20942296594921905,0.6174672649560531
4.87059,19.34093,2.4836892322168853,-0.4463521934051196,0.17884823338492645,0.7134376464078682
3.32826,36.75784,-1.673363361212963,-0.6847795106878178,0.40498285049371574,-0.7297747335884153
-2.28881,25.53852,2.4175228332593184,0.44754140377952273,-0.08155058749135324,-0.6379868694129794
8.01496,22.15494,1.7072491372546186,-0.26612599334225984,0.022938805901661186,1.118762585504242
5.97422,31.63328,-0.3707387468172218,-0.19002344142342836,0.3265709532983294,0.44310521031127964
-8.64646,28.41545,1.0438572741846663,-1.437746794168381,0.8958409687005311,-2.773931879420716
-6.41878,27.32959,1.9545649689981903,-0.016838401840225246,0.2281009700882984,-1.9084956954306318
3.24975,20.12627,2.2723804711726903,-0.547052647488828,0.2536235616266978,0.34415903383995133
5.17965,20.32556,2.431901912955001,-0.3338471557539791,0.1223342832813894,0.8502004070017912
6.83476,20.50473,1.7507961420203497,-0.5727365998015542,-0.030079618272481182,0.6451304690090884
7.64722,28.57815,-0.051694511242913604,1.4272643850924502,-1.0086729001497703,-0.16130663620158242
7.95558,22.09751,1.6805216044061604,-0.28792775358050743,0.031763336058668656,1.0766896953911684
6.05077,31.36148,-0.2741232796042891,-0.2423060016267423,0.15334039923073087,0.48504076033521426
6.4699,32.13388,-0.6479956341328781,-0.3486402780830367,0.08700777533659831,0.4375683949228758
-1.35147,29.09788,1.3205727820380773,1.2715437956433167,-0.41415505153729903,-1.4048103388648148
0.30479,28.11754,1.6045292760635552,-0.49698481633756786,0.29493397356107215,0.03105173146341835
6.98621,36.39814,-1.3981260555847046,-0.07229977251772128,0.21647854998386165,0.6764617436468248
5.88486,31.72803,-0.349015129151399,-0.24019176837453593,0.20239014820433884,0.43573273397517776
9.68034,33.53175,-2.7995515703002845,-0.40340367495941487,0.0996809107998847,-0.14766944374393987
11.10482,33.34626,-2.8118370903355823,-0.3569126215595097,0.041830629467458524,0.2865812069981657
3.9551,36.7387,-1.0528621081616238,0.09857155544412141,0.21998627554286732,-0.1975969469097055
3.58066,23.33019,1.8048857208286526,-0.46778269651421966,0.1863151832323184,0.43405679941392783
3.21791,34.87284,-0.6164728310911682,-0.3463873784565225,0.425454650026974,-0.16627396473117528
1.46777,28.12238,1.390900584753772,1.5087596435622783,-0.58565490265674,-0.6970128134377593
6.78785,31.18761,-0.49079121153422783,0.5553911348516178,-0.3438828417775242,0.11008509528135764
9.1438,27.75345,0.35458909294012253,-0.18009159350020526,0.00745037617111747,1.294803646596381
2.79885,34.18335,-0.44191085877552677,-0.37968560702496956,0.44818356408561283,-0.24563982773521198
-3.42233,31.30781,-0.2615350162657145,-1.2894471450214224,0.7630594684827164,-2.2443631384575724
6.28852,28.54924,0.3363295715998227,-0.3810673551026392,0.17131232949785766,0.6705788334699986
3.40371,36.51648,-0.929934121106736,-0.3219721922868284,0.4137146522364968,-0.14881637569383507
4.99986,31.93998,-0.26211632332477347,-0.29986237400163734,0.2053759568494037,0.2695447064828003
1.87583,25.44982,1.8385235610429447,-0.4536817557002063,0.2284317890269133,0.3329926638101279
7.70588,36.78705,-1.5463139366641603,-1.2114607059439488,0.6860389196704234,1.3929431284642295
8.1514,36.43653,-1.5646141711149368,0.00992471403207553,0.15191514779712526,0.9448826532988519
0.30347,28.11621,1.6048870262310697,-0.49705982712511454,0.29498630666365094,0.03086322821225298
-2.05827,26.36521,2.1305116657960066,0.40386261442051846,-0.05474113234327553,-0.7459087435072942
4.23459,31.94818,-0.23847951764083816,-0.5769196839953206,-0.17593788987199457,0.023228238850246427
6.79003,31.18761,-0.4910461851020604,0.5555218519331978,-0.3439857914488881,0.11051447630944296
9.89311,27.75843,0.28385865119478754,0.8860574881321696,-0.46582827319866726,0.9851140611582985
6.04871,31.35932,-0.2734795039316481,-0.24246000281407495,0.15345073487712502,0.48462891724007456
2.04779,27.32319,1.4870046753627306,-0.43571412163753165,0.2341571395694671,0.3059652208965669
7.97968,25.88763,0.5117077868811722,-0.7106562334425256,-0.8021244509896703,0.6817595605141832
2.89994,20.78686,2.31129110944902,-0.5050865327921478,0.23601092290972228,0.3852468453800958
5.8883,36.03839,-1.1837836575798948,-0.04882790408831225,0.23393462272143825,0.37578455052915366
7.8578,27.92188,0.22394177431083417,0.6959256457159767,-0.3070676540512783,0.4488123514993427
-1.67084,30.44811,0.5023833480721799,0.03204261248719571,0.1337113928385119,-1.6015396134085362
6.78719,31.1901,-0.4911837471635328,0.5553894376019228,-0.34386887980241265,0.10997113384623865
-0.51806,28.19964,1.6157508388439654,1.4128602924927596,-0.5060283157305753,-1.031382248930079
-0.5174,28.19787,1.6159664577021622,1.4128940086000408,-0.5060638443200394,-1.0311944521835184
6.14031,31.7592,-0.5020649920255668,-0.33500552840926284,0.07799046258549437,0.38462886541699504
2.29698,21.26634,2.408891827629441,-0.47287465206218066,0.22742487828608127,0.3974074626727339
2.00038,24.7427,1.662223484204775,-0.5756014613453554,0.26158917207768123,0.14953990848274634
-0.70739,33.06992,-1.3569763990545225,-1.3280061734195923,0.7315787097224593,-2.158939196650747
7.75195,28.30551,0.15079181651902995,1.647426947521818,-0.7161396694073142,0.008752168050052305
9.24884,29.82893,-0.1325469160929941,1.821430055444812,-0.8513814144028666,0.4436506147616964
-1.07465,32.39158,-1.4608758043000576,-1.5634974279941818,0.8659961982461278,-2.350878462708169
6.9539,21.86446,1.8535729335486086,-0.3150014166783975,0.059021372893302594,0.9704748602832465
5.40093,33.20531,-1.1925127186388882,-0.5529528677976004,0.2429383038608212,-0.157165951742002
6.05051,31.35998,-0.27381387489075787,-0.24234237197615358,0.1533614380755761,0.484986583523064
1.55296,27.55441,1.4754884058220297,1.5093298984858217,-0.5896607229309334,-0.6686499450144597
2.05375,27.35139,1.4826887604023524,-0.43481449111062076,0.2336212710139673,0.3071790760060548
8.91864,23.9334,1.3178175991863286,0.8247931307484812,-0.43931804812267616,0.8747691328147034
7.85681,27.9262,0.22321315915757367,0.6959470987497377,-0.3070626458833635,0.44869477699815336
9.65158,33.74844,-2.8253410958994385,-1.0845138363985507,0.39213673266194604,0.16362395801803406
7.70013,25.2905,0.6821677774494008,-1.468318240125208,-2.1550621898848856,0.5556550642231239
5.96915,31.83543,-0.44694714349279985,-0.35733494802419297,0.006778933012948107,0.3813024077784951
8.95365,33.47929,-2.4179523152611213,-1.0153095164845227,0.3695179973879693,0.20732152544816987
6.8419,26.8555,0.7736986697257612,0.7101884873955522,-0.33134706313492884,0.4454077247988389
5.63869,35.09492,-1.448145962595257,-0.4454367945655971,0.23597812185867262,-0.011396547202745421
6.04991,31.36577,-0.27481956418294273,-0.24229867844306938,0.15335638362167037,0.4848780777928929
5.67019,23.85058,0.9547424834037712,0.47407318484721017,-0.038998975786812454,-0.11558318767875106
5.10435,31.77678,-0.21233458759301688,-0.28966834056607454,0.17885738859413042,0.31476139035149264
6.04978,31.35838,-0.27343061246877637,-0.2424084567672227,0.1534053722708926,0.4848391532216926
6.79655,28.98185,0.05526296779245914,0.6500093895683439,-0.19610555323132486,0.2128355027593257
3.01165,23.67996,1.8179747275015359,-0.47936634457342336,0.2040003275103151,0.3630526894926824
6.37633,31.20702,-0.41050989252990194,-0.34118645426008015,0.026047395855797992,0.4385140878542958
5.20248,36.53592,-1.1798180347780138,-0.19544880400510548,0.31416640249929784,0.2659429620749375
