longitude,latitude,class,soil_unit_id,COARSE,SAND,SILT,CLAY,TEXTURE_USDA,BULK,REF_BULK,ORG_CARBON,PH_WATER,TOTAL_N,CN_RATIO,CEC_SOIL,CEC_CLAY,CEC_EFF,TEB,BSAT,ALUM_SAT,ESP,TCARBON_EQ,GYPSUM,ELEC_COND,TEXTURE_SOTER_F,TEXTURE_SOTER_M,TEXTURE_SOTER_V
2.63014,27.50872,1,1818,0.17244388237703748,0.9283302420754014,-0.3669283539059694,-0.5823405066395387,0.9656801666014964,0.416147360044673,-0.7752573653006873,-0.9522877203413187,1.0549620499224917,-0.8934468686137175,-1.3293579833295697,-0.33591988467498307,1.2566304728282978,0.7506416966512661,0.8072186698458076,1.0290505591774028,-0.36116292554754104,0.8839649082496458,1.2131222540067652,-0.4336135746196575,0.264563429046362,0,1,0
6.04748,31.36206,1,1315,0.17244388237703748,0.306072250606466,0.18825267871106754,-0.31913359369818095,0.15712229391428048,0.5944500116967795,-0.5039391599469484,-0.8548761906898202,1.414298069640483,-0.7653592050397718,-1.3293579833295697,-0.15669980936332625,0.906968004325713,1.3814280466806492,1.3938868265977944,1.0290505591774028,-0.36116292554754104,-0.13109487049127191,2.55428586760894,-0.5411557034614207,0.264563429046362,0,1,0
5.62672,35.37877,0,1832,0.17244388237703748,0.306072250606466,0.18825267871106754,-0.31913359369818095,0.15712229391428048,0.5944500116967795,-0.5039391599469484,-0.8548761906898202,1.414298069640483,-0.7653592050397718,-1.3293579833295697,-0.15669980936332625,0.906968004325713,1.3814280466806492,1.3938868265977944,1.0290505591774028,-0.36116292554754104,-0.13109487049127191,2.55428586760894,-0.5411557034614207,0.264563429046362,0,1,0
9.38999,28.12931,1,1796,0.17244388237703748,0.9283302420754014,-0.3669283539059694,-0.5823405066395387,0.9656801666014964,0.416147360044673,-0.7752573653006873,-0.9522877203413187,1.0549620499224917,-0.8934468686137175,-1.3293579833295697,-0.33591988467498307,1.2566304728282978,0.7506416966512661,0.8072186698458076,1.0290505591774028,-0.36116292554754104,0.8839649082496458,1.2131222540067652,-0.4336135746196575,0.264563429046362,0,1,0
8.34029,32.90439,0,31999,-0.6510708314603197,-0.16062124299523553,-2.402592140168438,-2.0299785278170064,1.3699591029451041,0.8619023950329887,-0.2326198764704978,-1.3816201663664547,0.0667867106110413,-1.6436747370508356,-1.3293579833295697,-1.9489005624798945,0.6072573170377833,-1.2994139409442291,-1.0994528395981495,0.5367423856506975,-0.36116292554754104,0.8839649082496458,-0.6054047972695757,-0.6486978242906717,-1.4630558770194673,0,0,0
6.78639,31.18564,1,36,-2.0235953545225818,-0.16062124299523553,0.0031923345053885646,-0.05592668075682315,0.15712229391428048,-0.029606612182342326,-0.2326198764704978,-0.11045939339632187,-0.02304729431845653,-0.12492088717004331,-0.005361274235096832,0.20174034125998738,-2.6396084619147886,-1.9302002909736125,-1.6861209963501365,0.22345536613370315,-1.504577966018277,-0.13109487049127191,-1.5146683229077462,-0.4336135746196575,0.264563429046362,0,1,0
-2.28148,25.5282,1,36,-2.0235953545225818,-0.16062124299523553,0.0031923345053885646,-0.05592668075682315,0.15712229391428048,-0.029606612182342326,-0.2326198764704978,-0.11045939339632187,-0.02304729431845653,-0.12492088717004331,-0.005361274235096832,0.20174034125998738,-2.6396084619147886,-1.9302002909736125,-1.6861209963501365,0.22345536613370315,-1.504577966018277,-0.13109487049127191,-1.5146683229077462,-0.4336135746196575,0.264563429046362,0,1,0
6.4434,25.56202,0,1804,0.9959585962143948,1.6283704824779537,-0.8295792144201668,-1.1087543325222542,0.9656801666014964,-0.1187574066277454,-1.5892130594846159,-0.8380395539032893,0.6956256018421756,-1.1679205269001782,1.318635434859376,-1.5904604118565808,-0.6914889945432454,0.35640022788290165,-0.6594517220341596,-0.5821398269099965,-0.36116292554754104,0.8839649082496458,0.8266852989676063,-0.4336135746196575,0.264563429046362,0,0,0
-0.31122,30.81812,0,1317,-2.0235953545225818,-0.16062124299523553,0.0031923345053885646,-0.05592668075682315,0.15712229391428048,-0.029606612182342326,-0.2326198764704978,-0.11045939339632187,-0.02304729431845653,-0.12492088717004331,-0.005361274235096832,0.20174034125998738,-2.6396084619147886,-1.9302002909736125,-1.6861209963501365,0.22345536613370315,-1.504577966018277,-0.13109487049127191,-1.5146683229077462,-0.4336135746196575,0.264563429046362,0,1,0
5.85307,31.61487,1,1315,0.17244388237703748,0.306072250606466,0.18825267871106754,-0.31913359369818095,0.15712229391428048,0.5944500116967795,-0.5039391599469484,-0.8548761906898202,1.414298069640483,-0.7653592050397718,-1.3293579833295697,-0.15669980936332625,0.906968004325713,1.3814280466806492,1.3938868265977944,1.0290505591774028,-0.36116292554754104,-0.13109487049127191,2.55428586760894,-0.5411557034614207,0.264563429046362,0,1,0
3.95921,34.6126,0,1834,0.17244388237703748,0.306072250606466,0.18825267871106754,-0.31913359369818095,0.15712229391428048,0.5944500116967795,-0.5039391599469484,-0.8548761906898202,1.414298069640483,-0.7653592050397718,-1.3293579833295697,-0.15669980936332625,0.906968004325713,1.3814280466806492,1.3938868265977944,1.0290505591774028,-0.36116292554754104,-0.13109487049127191,2.55428586760894,-0.5411557034614207,0.264563429046362,0,1,0
9.23342,27.51937,0,36,-2.0235953545225818,-0.16062124299523553,0.0031923345053885646,-0.05592668075682315,0.15712229391428048,-0.029606612182342326,-0.2326198764704978,-0.11045939339632187,-0.02304729431845653,-0.12492088717004331,-0.005361274235096832,0.20174034125998738,-2.6396084619147886,-1.9302002909736125,-1.6861209963501365,0.22345536613370315,-1.504577966018277,-0.13109487049127191,-1.5146683229077462,-0.4336135746196575,0.264563429046362,0,1,0
9.22069,36.95035,1,31818,-0.7883232837665459,-1.0940082301986387,0.835963883430944,1.1285044274792868,-1.4599934514601511,0.8619023950329887,0.8526540230671696,-0.29325634500715925,1.2346300597814872,-0.17981555338773145,-0.6673596287823333,0.3809604165716442,-0.04211583875273102,1.3814280466806492,1.3938868265977944,0.9842952706749751,-0.36116292554754104,0.8839649082496458,1.6222908839010055,1.5021444560816386,0.264563429046362,0,1,0
8.68388,35.02823,0,31914,0.9959585962143948,1.239459237809869,-0.8295792144201668,-0.45073705016885984,0.9656801666014964,0.5052992172513765,-0.594378561731528,-0.913804132717654,1.3244644930733098,-0.8385522023960293,-1.3293579833295697,-0.5151399599866399,1.1067751291843329,0.829489990404939,0.8805521894398058,1.0290505591774028,-0.36116292554754104,2.9140844657314813,3.3044285364028116,-0.5411557034614207,-1.4630558770194673,0,1,0
8.93521,28.70873,1,1819,-1.0628281883789983,-0.3939679897960863,0.835963883430944,-0.05592668075682315,0.15712229391428048,0.9510531894783918,-0.2326198764704978,-0.8572813835557497,1.414298069640483,-0.5457803220370059,-1.3293579833295697,0.20174034125998738,1.1067751291843329,1.3025797529269765,1.3938868265977944,0.8947846936701196,-0.36116292554754104,-0.13109487049127191,1.9632647060153197,-0.11098720411939242,1.9921827351121915,0,1,0
6.95162,29.65269,0,36,-2.0235953545225818,-0.16062124299523553,0.0031923345053885646,-0.05592668075682315,0.15712229391428048,-0.029606612182342326,-0.2326198764704978,-0.11045939339632187,-0.02304729431845653,-0.12492088717004331,-0.005361274235096832,0.20174034125998738,-2.6396084619147886,-1.9302002909736125,-1.6861209963501365,0.22345536613370315,-1.504577966018277,-0.13109487049127191,-1.5146683229077462,-0.4336135746196575,0.264563429046362,0,1,0
9.25719,28.75577,1,1819,-1.0628281883789983,-0.3939679897960863,0.835963883430944,-0.05592668075682315,0.15712229391428048,0.9510531894783918,-0.2326198764704978,-0.8572813835557497,1.414298069640483,-0.5457803220370059,-1.3293579833295697,0.20174034125998738,1.1067751291843329,1.3025797529269765,1.3938868265977944,0.8947846936701196,-0.36116292554754104,-0.13109487049127191,1.9632647060153197,-0.11098720411939242,1.9921827351121915,0,1,0
7.02003,30.47803,1,36,-2.0235953545225818,-0.16062124299523553,0.0031923345053885646,-0.05592668075682315,0.15712229391428048,-0.029606612182342326,-0.2326198764704978,-0.11045939339632187,-0.02304729431845653,-0.12492088717004331,-0.005361274235096832,0.20174034125998738,-2.6396084619147886,-1.9302002909736125,-1.6861209963501365,0.22345536613370315,-1.504577966018277,-0.13109487049127191,-1.5146683229077462,-0.4336135746196575,0.264563429046362,0,1,0
3.32247,21.45082,0,193,-1.8863429022163556,-0.16062124299523553,0.0031923345053885646,-0.05592668075682315,0.15712229391428048,-0.029606612182342326,-0.2326198764704978,-0.11045939339632187,-0.02304729431845653,-0.12492088717004331,-0.005361274235096832,0.20174034125998738,-2.5896566807001333,-1.8513519972199395,-1.612787476756138,0.22345536613370315,-1.218724205900593,-0.13109487049127191,-1.2873524414982036,-0.4336135746196575,0.264563429046362,0,1,0
4.19637,33.14501,0,1315,0.17244388237703748,0.306072250606466,0.18825267871106754,-0.31913359369818095,0.15712229391428048,0.5944500116967795,-0.5039391599469484,-0.8548761906898202,1.414298069640483,-0.7653592050397718,-1.3293579833295697,-0.15669980936332625,0.906968004325713,1.3814280466806492,1.3938868265977944,1.0290505591774028,-0.36116292554754104,-0.13109487049127191,2.55428586760894,-0.5411557034614207,0.264563429046362,0,1,0
0.40181,27.84053,1,1818,0.17244388237703748,0.9283302420754014,-0.3669283539059694,-0.5823405066395387,0.9656801666014964,0.416147360044673,-0.7752573653006873,-0.9522877203413187,1.0549620499224917,-0.8934468686137175,-1.3293579833295697,-0.33591988467498307,1.2566304728282978,0.7506416966512661,0.8072186698458076,1.0290505591774028,-0.36116292554754104,0.8839649082496458,1.2131222540067652,-0.4336135746196575,0.264563429046362,0,1,0
6.64434,32.59847,1,1645,-2.0235953545225818,-0.16062124299523553,0.0031923345053885646,-0.05592668075682315,0.15712229391428048,-0.029606612182342326,-0.2326198764704978,-0.11045939339632187,-0.02304729431845653,-0.12492088717004331,-0.005361274235096832,0.20174034125998738,-2.6396084619147886,-1.9302002909736125,-1.6861209963501365,0.22345536613370315,-1.504577966018277,-0.13109487049127191,-1.5146683229077462,-0.4336135746196575,0.264563429046362,0,1,0
2.4692,30.40376,0,36,-2.0235953545225818,-0.16062124299523553,0.0031923345053885646,-0.05592668075682315,0.15712229391428048,-0.029606612182342326,-0.2326198764704978,-0.11045939339632187,-0.02304729431845653,-0.12492088717004331,-0.005361274235096832,0.20174034125998738,-2.6396084619147886,-1.9302002909736125,-1.6861209963501365,0.22345536613370315,-1.504577966018277,-0.13109487049127191,-1.5146683229077462,-0.4336135746196575,0.264563429046362,0,1,0
6.64502,32.59569,1,1645,-2.0235953545225818,-0.16062124299523553,0.0031923345053885646,-0.05592668075682315,0.15712229391428048,-0.029606612182342326,-0.2326198764704978,-0.11045939339632187,-0.02304729431845653,-0.12492088717004331,-0.005361274235096832,0.20174034125998738,-2.6396084619147886,-1.9302002909736125,-1.6861209963501365,0.22345536613370315,-1.504577966018277,-0.13109487049127191,-1.5146683229077462,-0.4336135746196575,0.264563429046362,0,1,0
9.68147,31.31266,0,31999,-0.6510708314603197,-0.16062124299523553,-2.402592140168438,-2.0299785278170064,1.3699591029451041,0.8619023950329887,-0.2326198764704978,-1.3816201663664547,0.0667867106110413,-1.6436747370508356,-1.3293579833295697,-1.9489005624798945,0.6072573170377833,-1.2994139409442291,-1.0994528395981495,0.5367423856506975,-0.36116292554754104,0.8839649082496458,-0.6054047972695757,-0.6486978242906717,-1.4630558770194673,0,0,0
3.24076,32.94989,1,1315,0.17244388237703748,0.306072250606466,0.18825267871106754,-0.31913359369818095,0.15712229391428048,0.5944500116967795,-0.5039391599469484,-0.8548761906898202,1.414298069640483,-0.7653592050397718,-1.3293579833295697,-0.15669980936332625,0.906968004325713,1.3814280466806492,1.3938868265977944,1.0290505591774028,-0.36116292554754104,-0.13109487049127191,2.55428586760894,-0.5411557034614207,0.264563429046362,0,1,0
6.47079,32.13412,1,1642,-0.23931347454164115,0.7727657442081675,-0.08933783759745093,-0.7139439631102176,0.9656801666014964,0.32699656559926993,-1.0465755706544264,-0.9847582541189036,1.414298069640483,-0.8019557582509039,-1.3293579833295697,-0.15669980936332625,1.7061965037601923,1.3025797529269765,1.320553307003796,0.9842952706749751,-0.36116292554754104,1.8990246869905636,1.5086329431962342,2.792649938082699,0.264563429046362,0,1,0
6.98819,32.35613,1,1645,-2.0235953545225818,-0.16062124299523553,0.0031923345053885646,-0.05592668075682315,0.15712229391428048,-0.029606612182342326,-0.2326198764704978,-0.11045939339632187,-0.02304729431845653,-0.12492088717004331,-0.005361274235096832,0.20174034125998738,-2.6396084619147886,-1.9302002909736125,-1.6861209963501365,0.22345536613370315,-1.504577966018277,-0.13109487049127191,-1.5146683229077462,-0.4336135746196575,0.264563429046362,0,1,0
7.86056,27.92284,1,36,-2.0235953545225818,-0.16062124299523553,0.0031923345053885646,-0.05592668075682315,0.15712229391428048,-0.029606612182342326,-0.2326198764704978,-0.11045939339632187,-0.02304729431845653,-0.12492088717004331,-0.005361274235096832,0.20174034125998738,-2.6396084619147886,-1.9302002909736125,-1.6861209963501365,0.22345536613370315,-1.504577966018277,-0.13109487049127191,-1.5146683229077462,-0.4336135746196575,0.264563429046362,0,1,0
3.25761,36.63265,1,1345,-0.7883232837665459,-1.0940082301986387,0.835963883430944,1.1285044274792868,-1.4599934514601511,0.8619023950329887,0.8526540230671696,-0.29325634500715925,1.2346300597814872,-0.17981555338773145,-0.6673596287823333,0.3809604165716442,-0.04211583875273102,1.3814280466806492,1.3938868265977944,0.9842952706749751,-0.36116292554754104,0.8839649082496458,1.6222908839010055,1.5021444560816386,0.264563429046362,0,1,0
-3.66642,27.55066,0,1857,-0.9255757360727721,0.15050775273923214,0.465843195019586,-0.45073705016885984,0.15712229391428048,-0.5645113788547607,-0.6848179635161077,-1.141097761638864,1.2346300597814872,-1.1313239736890461,-1.3293579833295697,-0.8735801106099536,-0.09206761996738597,-0.037841240885462854,-0.2194506044701694,1.0290505591774028,-0.36116292554754104,1.8990246869905636,2.6452123502439475,-0.4336135746196575,1.9921827351121915,0,1,0
9.88534,27.92765,1,1796,0.17244388237703748,0.9283302420754014,-0.3669283539059694,-0.5823405066395387,0.9656801666014964,0.416147360044673,-0.7752573653006873,-0.9522877203413187,1.0549620499224917,-0.8934468686137175,-1.3293579833295697,-0.33591988467498307,1.2566304728282978,0.7506416966512661,0.8072186698458076,1.0290505591774028,-0.36116292554754104,0.8839649082496458,1.2131222540067652,-0.4336135746196575,0.264563429046362,0,1,0
9.21677,25.53957,0,61,0.9959585962143948,1.6283704824779537,-0.8295792144201668,-1.1087543325222542,0.9656801666014964,-0.1187574066277454,-1.5892130594846159,-0.8380395539032893,0.6956256018421756,-1.1679205269001782,1.318635434859376,-1.5904604118565808,-0.6914889945432454,0.35640022788290165,-0.6594517220341596,-0.5821398269099965,-0.36116292554754104,0.8839649082496458,0.8266852989676063,-0.4336135746196575,0.264563429046362,0,0,0
6.0469,31.36186,1,1315,0.17244388237703748,0.306072250606466,0.18825267871106754,-0.31913359369818095,0.15712229391428048,0.5944500116967795,-0.5039391599469484,-0.8548761906898202,1.414298069640483,-0.7653592050397718,-1.3293579833295697,-0.15669980936332625,0.906968004325713,1.3814280466806492,1.3938868265977944,1.0290505591774028,-0.36116292554754104,-0.13109487049127191,2.55428586760894,-0.5411557034614207,0.264563429046362,0,1,0
9.88851,27.74487,1,36,-2.0235953545225818,-0.16062124299523553,0.0031923345053885646,-0.05592668075682315,0.15712229391428048,-0.029606612182342326,-0.2326198764704978,-0.11045939339632187,-0.02304729431845653,-0.12492088717004331,-0.005361274235096832,0.20174034125998738,-2.6396084619147886,-1.9302002909736125,-1.6861209963501365,0.22345536613370315,-1.504577966018277,-0.13109487049127191,-1.5146683229077462,-0.4336135746196575,0.264563429046362,0,1,0
6.05139,31.36031,1,1315,0.17244388237703748,0.306072250606466,0.18825267871106754,-0.31913359369818095,0.15712229391428048,0.5944500116967795,-0.5039391599469484,-0.8548761906898202,1.414298069640483,-0.7653592050397718,-1.3293579833295697,-0.15669980936332625,0.906968004325713,1.3814280466806492,1.3938868265977944,1.0290505591774028,-0.36116292554754104,-0.13109487049127191,2.55428586760894,-0.5411557034614207,0.264563429046362,0,1,0
5.10057,31.7805,1,1315,0.17244388237703748,0.306072250606466,0.18825267871106754,-0.31913359369818095,0.15712229391428048,0.5944500116967795,-0.5039391599469484,-0.8548761906898202,1.414298069640483,-0.7653592050397718,-1.3293579833295697,-0.15669980936332625,0.906968004325713,1.3814280466806492,1.3938868265977944,1.0290505591774028,-0.36116292554754104,-0.13109487049127191,2.55428586760894,-0.5411557034614207,0.264563429046362,0,1,0
4.14413,30.40195,0,1315,0.17244388237703748,0.306072250606466,0.18825267871106754,-0.31913359369818095,0.15712229391428048,0.5944500116967795,-0.5039391599469484,-0.8548761906898202,1.414298069640483,-0.7653592050397718,-1.3293579833295697,-0.15669980936332625,0.906968004325713,1.3814280466806492,1.3938868265977944,1.0290505591774028,-0.36116292554754104,-0.13109487049127191,2.55428586760894,-0.5411557034614207,0.264563429046362,0,1,0
9.8632,27.64044,1,36,-2.0235953545225818,-0.16062124299523553,0.0031923345053885646,-0.05592668075682315,0.15712229391428048,-0.029606612182342326,-0.2326198764704978,-0.11045939339632187,-0.02304729431845653,-0.12492088717004331,-0.005361274235096832,0.20174034125998738,-2.6396084619147886,-1.9302002909736125,-1.6861209963501365,0.22345536613370315,-1.504577966018277,-0.13109487049127191,-1.5146683229077462,-0.4336135746196575,0.264563429046362,0,1,0
8.42764,33.17706,0,31999,-0.6510708314603197,-0.16062124299523553,-2.402592140168438,-2.0299785278170064,1.3699591029451041,0.8619023950329887,-0.2326198764704978,-1.3816201663664547,0.0667867106110413,-1.6436747370508356,-1.3293579833295697,-1.9489005624798945,0.6072573170377833,-1.2994139409442291,-1.0994528395981495,0.5367423856506975,-0.36116292554754104,0.8839649082496458,-0.6054047972695757,-0.6486978242906717,-1.4630558770194673,0,0,0
6.78691,31.18973,1,36,-2.0235953545225818,-0.16062124299523553,0.0031923345053885646,-0.05592668075682315,0.15712229391428048,-0.029606612182342326,-0.2326198764704978,-0.11045939339632187,-0.02304729431845653,-0.12492088717004331,-0.005361274235096832,0.20174034125998738,-2.6396084619147886,-1.9302002909736125,-1.6861209963501365,0.22345536613370315,-1.504577966018277,-0.13109487049127191,-1.5146683229077462,-0.4336135746196575,0.264563429046362,0,1,0
