longitude,latitude,class
6.47034,32.1401,1
6.46874,32.13825,1
9.56966,28.5008,1
9.49362,28.30387,1
-1.34085,35.31128,1
3.85109,36.90961,1
3.85116,36.91074,1
-0.26247,35.6243,1
-0.25292,35.74749,1
6.78777,31.18897,1
6.04786,31.35998,1
6.05333,31.35848,1
6.05099,31.35967,1
6.4684,32.13438,1
6.46647,32.13585,1
6.472,32.13435,1
4.99658,31.93942,1
5.00083,31.94382,1
4.9988,31.93822,1
0.46298,27.79872,1
-0.27762,27.91504,1
-0.27833,27.91759,1
-0.27283,27.91641,1
7.61138,28.63495,1
8.79832,27.1183,1
6.78685,31.18783,1
6.7908,31.1888,1
6.05159,31.36105,1
6.05544,31.35714,1
6.06174,31.35281,1
5.9175,33.59866,1
4.99972,31.93997,1
6.98596,32.35596,1
6.98423,32.36101,1
5.98243,31.40214,1
6.79113,31.18599,1
6.98847,32.35363,1
6.46888,32.13087,1
6.47532,32.13115,1
-1.534,34.92911,1
9.5671,28.50336,1
9.56988,28.50285,1
7.50321,28.48107,1
9.48747,28.30473,1
9.49284,28.30441,1
9.49038,28.30452,1
8.96498,28.15829,1
9.87805,27.73092,1
5.66672,34.90897,1
6.46955,32.13442,1
0.33119,34.80086,1
-0.25377,35.74693,1
9.10571,27.92426,1
7.51115,28.47899,1
6.0538,31.35938,1
5.00134,31.9417,1
9.49108,28.3047,1
9.5685,28.49921,1
0.46352,27.79671,1
-0.7897,35.45266,1
3.34881,36.67438,1
-1.34159,35.31062,1
6.91785,36.83276,1
5.27839,34.74515,1
5.66699,34.90732,1
0.76894,35.71661,1
5.63486,36.19292,1
4.49593,35.70698,1
0.33116,34.80014,1
8.26389,30.61201,1
8.26332,30.61295,1
6.79112,31.18655,1
6.78603,31.18752,1
6.05321,31.35867,1
4.99939,31.93952,1
6.47074,32.13679,1
5.5108,22.85122,1
8.28891,31.04026,1
6.46922,32.13443,1
4.99983,31.93873,1
6.06527,31.90017,1
6.21655,31.7366,1
6.21891,31.73667,1
6.11034,31.38477,1
6.05516,31.35953,1
8.26653,31.44632,1
8.84125,31.44436,1
6.78669,31.1874,1
6.79187,31.18801,1
6.52635,36.36713,1
5.7135,35.57927,1
2.68839,36.27035,1
2.68906,36.27433,1
2.69465,36.2716,1
2.68765,36.27231,1
7.36056,35.76725,1
-1.29977,34.89267,1
6.46928,32.13716,1
4.99839,31.94041,1
6.05841,31.32496,1
6.05279,31.35996,1
8.59226,31.11272,1
5.92501,31.69434,1
8.26148,30.61137,1
1.90006,30.91118,1
6.78476,31.18859,1
6.78876,31.18797,1
9.48972,28.30359,1
9.49417,28.30279,1
0.4637,27.80103,1
2.04773,27.36274,1
2.05265,27.36212,1
9.49642,28.16244,1
9.4936,28.30004,1
9.13344,28.75146,1
9.12944,28.75089,1
6.47198,32.13668,1
6.47269,32.13339,1
6.78559,31.18815,1
6.78959,31.18877,1
8.31416,31.37094,1
8.84001,31.44423,1
8.18633,31.11207,1
8.20255,31.11442,1
6.51165,36.29211,1
6.51238,36.28881,1
4.75884,36.05834,1
3.18661,36.71254,1
3.3136,36.73441,1
3.18751,36.70917,1
4.48759,36.84074,1
2.69141,36.27133,1
5.1494,36.6317,1
5.19189,36.54611,1
6.10899,36.63084,1
6.25949,36.74975,1
2.14862,36.24457,1
2.69291,36.27369,1
6.47296,32.13398,1
6.46787,32.13453,1
6.46849,32.13852,1
6.98588,32.35951,1
6.47359,32.13797,1
9.48965,28.30266,1
4.99929,31.94035,1
8.8391,31.44622,1
6.05189,31.36226,1
6.05129,31.35821,1
6.78847,31.19148,1
6.78785,31.18761,1
8.26271,30.61267,1
9.4937,28.30208,1
0.46086,27.79909,1
0.4593,27.80034,1
2.69035,36.27377,1
2.65276,36.47698,1
5.95812,31.52468,1
5.77658,30.95975,1
6.78982,31.1871,1
6.05407,31.35892,1
6.04901,31.36206,1
6.0958,31.37561,1
5.96624,31.59039,1
6.47282,32.13436,1
5.00036,31.93952,1
8.34968,36.77693,1
2.72733,36.43017,1
5.97578,31.41076,1
6.05063,31.362,1
6.05199,31.35923,1
6.78686,31.19192,1
6.7904,31.19165,1
6.78628,31.18678,1
6.78456,31.18964,1
6.78809,31.18935,1
6.46897,32.13596,1
4.99852,31.93994,1
4.99606,31.94462,1
5.00071,31.94432,1
7.85721,27.92583,1
7.86254,27.92531,1
7.85659,27.92121,1
7.86193,27.92069,1
9.49184,28.30215,1
-0.00805,35.77155,1
6.04896,31.35812,1
6.55689,30.83434,1
6.78551,31.18684,1
6.78749,31.19137,1
6.7849,31.18485,1
6.4682,32.13719,1
1.89804,30.91061,1
0.4612,27.79688,1
-0.27454,27.91508,1
-0.27521,27.91484,1
-0.27379,27.91974,1
9.73934,28.9247,1
7.80504,29.99799,1
7.80363,29.99553,1
6.78946,31.18511,1
6.79125,31.19081,1
6.05257,31.3599,1
6.05409,31.36078,1
6.47421,32.13311,1
6.47341,32.13266,1
6.47183,32.13756,1
6.97988,32.31911,1
7.12935,32.38877,1
6.98788,32.35659,1
7.12865,32.38836,1
6.98611,32.36003,1
5.00169,31.93896,1
6.04994,31.36363,1
6.79137,31.19001,1
6.79163,31.18296,1
6.79007,31.18509,1
6.47281,32.13335,1
6.47393,32.13466,1
6.78062,31.19315,1
6.78747,31.19284,1
6.78592,31.18906,1
6.01338,36.21045,1
6.13537,31.6347,1
5.00135,31.93945,1
4.99556,31.94079,1
6.46848,32.13368,1
6.47015,32.13866,1
6.98548,32.36122,1
6.05149,31.3586,1
1.89773,30.91055,1
0.45984,27.79885,1
5.86569,31.59755,1
6.4712,32.13255,1
6.98669,32.36063,1
5.95696,31.52701,1
5.95503,31.52965,1
5.98213,31.40495,1
5.76037,30.97246,1
5.75579,30.96383,1
6.7908,31.18553,1
6.54493,30.41011,1
6.53828,30.40826,1
6.78777,31.18722,1
6.05276,31.3605,1
6.79181,31.18751,1
7.76183,30.35887,1
6.47305,32.13702,1
6.46909,32.13674,1
6.98586,32.35531,1
-0.36881,34.56039,1
5.50147,34.7569,1
4.67107,35.78183,1
3.03657,36.28535,1
3.20764,36.60926,1
9.03176,28.70823,1
0.46414,27.79798,1
9.49123,28.3031,1
9.35164,27.74169,1
9.49114,28.30146,1
6.98649,32.3583,1
6.46996,32.13605,1
6.47053,32.13199,1
6.79053,31.18874,1
6.78687,31.18421,1
7.41846,36.90378,1
0.08182,34.04139,1
2.77232,36.48654,1
4.56313,35.69883,1
-0.17968,35.79929,1
4.99982,31.93941,1
5.00051,31.94271,1
6.46843,32.13428,1
6.46917,32.13757,1
6.98284,32.35987,1
6.05163,31.35959,1
6.78955,31.19012,1
6.78628,31.18822,1
6.79037,31.18754,1
8.26186,30.61069,1
9.49036,28.30082,1
1.8982,30.91306,1
0.46339,27.79831,1
2.07075,27.3285,1
9.49278,28.30226,1
0.45757,30.83194,1
6.7902,31.18665,1
4.99848,31.94113,1
6.47227,32.13538,1
7.76528,30.35987,1
8.29117,31.04041,1
6.78609,31.18607,1
6.052,31.35853,1
1.58031,36.52578,1
5.89349,31.65021,1
6.78759,31.18877,1
9.49033,28.30223,1
-0.04627,28.2503,1
-0.04289,28.25002,1
0.46137,27.80168,1
-0.04335,28.25174,1
-0.16078,28.21572,1
-0.15734,28.21542,1
-0.1557,28.21487,1
-0.15733,28.2127,1
0.30856,29.98845,1
0.30768,29.98976,1
9.49334,28.30189,1
7.50184,28.61616,1
6.78444,31.18756,1
8.2602,30.61337,1
0.46174,27.80274,1
-0.16055,28.21395,1
-0.15825,28.21208,1
9.49315,28.29956,1
8.63865,31.29472,1
6.98518,32.3626,1
6.46585,32.13693,1
6.78556,31.19081,1
8.25962,30.61143,1
9.4917,28.30245,1
9.49224,28.30385,1
6.79208,31.19031,1
6.78736,31.19152,1
6.78378,31.1863,1
6.78578,31.19195,1
6.79048,31.19071,1
6.9824,32.36181,1
6.78534,31.18587,1
6.49703,29.26809,1
-0.15799,28.21187,1
0.46062,27.79864,1
9.1767,27.69984,1
6.78999,31.18808,1
7.8636,27.91742,1
0.4559,30.82838,1
8.83947,27.41441,1
9.48992,28.30305,1
9.12875,28.44792,1
3.32932,36.75874,1
3.3882,36.69094,1
6.69039,32.52482,1
6.69168,32.52906,1
-0.24098,35.80509,1
6.46813,32.13577,1
6.47284,32.13475,1
9.48895,28.30392,1
1.90099,30.91119,1
6.05107,31.36035,1
6.78368,31.18815,1
6.78878,31.18703,1
8.1019,30.65415,1
8.10808,30.65271,1
9.49263,28.30398,1
9.49301,28.30291,1
0.46247,27.79894,1
8.37187,27.95138,1
8.84245,27.41051,1
9.49236,28.30043,1
9.49375,28.29889,1
2.06911,27.29691,1
8.28659,31.04217,1
5.86022,31.15158,1
6.05279,31.35853,1
6.47098,32.13226,1
3.90402,36.34238,1
-0.20797,35.802,1
-0.25263,35.74805,1
2.65743,33.87302,1
4.99927,31.93923,1
5.00002,31.94253,1
6.03725,31.84841,1
6.03379,31.85252,1
6.47121,32.13631,1
6.78853,31.18559,1
6.78401,31.18641,1
6.78486,31.18988,1
6.78938,31.18906,1
6.05258,31.35858,1
9.49215,28.30152,1
2.06554,27.29982,1
0.46069,27.79785,1
0.4613,27.80128,1
-0.15847,28.21364,1
9.49506,28.30075,1
8.37049,27.94979,1
8.37525,27.95039,1
8.28603,31.04662,1
6.78934,31.1875,1
6.05542,31.35715,1
5.94783,31.62904,1
6.98594,32.3576,1
5.00001,31.93975,1
6.16546,31.71779,1
6.16607,31.71671,1
6.47011,32.13357,1
3.1778,32.53847,1
1.40065,36.52996,1
5.70494,36.41942,1
3.27432,36.62453,1
3.2739,36.62035,1
4.50055,35.71003,1
3.88266,35.72528,1
-0.20558,35.80082,1
1.89927,30.91185,1
6.79049,31.1883,1
6.78632,31.1889,1
6.05471,31.3612,1
6.08333,31.71734,1
4.9994,31.94233,1
6.46966,32.13618,1
9.49136,28.30381,1
0.46109,27.8014,1
-0.9414,34.94708,1
9.75592,28.86614,1
9.7553,28.86943,1
9.49331,28.30059,1
7.76979,36.90052,1
7.13064,35.44523,1
7.13139,35.44196,1
3.0788,36.752,1
6.0539,31.35917,1
6.78823,31.18803,1
5.00051,31.94179,1
6.46754,32.13779,1
6.47234,32.13731,1
6.08035,31.71747,1
7.51179,28.47891,1
9.49325,28.30362,1
0.45896,27.79868,1
0.46373,27.79833,1
-0.25568,35.77304,1
0.46415,27.8017,1
0.46337,27.79834,1
6.79076,31.18618,1
5.0015,31.93997,1
6.98532,32.36002,1
6.78636,31.18787,1
6.79066,31.18877,1
6.78644,31.18531,1
5.9562,31.7546,1
6.47138,32.13571,1
3.28187,36.38591,1
5.82377,31.78963,1
6.46895,32.13453,1
6.46947,32.14023,1
6.98352,32.36088,1
6.05296,31.36037,1
6.04825,31.36065,1
5.21327,31.96816,1
5.2186,31.96788,1
4.99575,31.94222,1
5.00134,31.94194,1
4.99926,31.94283,1
5.82526,31.79365,1
8.26253,30.61351,1
6.78547,31.18746,1
6.79026,31.19271,1
6.78602,31.19301,1
6.78897,31.19221,1
6.78471,31.19248,1
6.05169,31.36042,1
9.49048,28.30378,1
6.06111,31.63366,1
4.99738,31.94061,1
5.82553,31.78862,1
6.47075,32.13783,1
6.46795,32.13813,1
6.4733,32.1367,1
-0.34554,33.47329,1
8.09328,30.66022,1
8.09319,30.661,1
6.05377,31.36062,1
6.0514,31.36211,1
6.78975,31.1859,1
6.78389,31.18752,1
0.46407,27.79963,1
9.50625,28.1715,1
8.17473,31.00716,1
6.79273,31.18908,1
6.78876,31.18811,1
6.23602,31.7221,1
5.85052,31.51808,1
5.85499,31.51923,1
7.65816,28.57189,1
7.26275,28.5952,1
7.51689,28.46705,1
6.95872,36.87411,1
6.95095,36.87393,1
1.13957,36.32959,1
9.48932,28.30678,1
9.48988,28.30159,1
6.47877,30.47779,1
6.4619,30.47835,1
6.47033,30.47806,1
6.78447,31.19144,1
8.56643,31.23883,1
8.2602,30.61329,1
6.78861,31.18502,1
6.78225,31.18652,1
6.05339,31.36055,1
6.79015,31.18984,1
5.00074,31.94133,1
6.46796,32.13537,1
9.49189,28.30296,1
0.46339,27.79883,1
6.79142,31.18737,1
6.79182,31.18743,1
9.49346,28.29996,1
6.792,31.18762,1
6.78863,31.18736,1
5.80547,31.74387,1
6.54535,30.40465,1
6.47138,32.13546,1
6.78914,31.19009,1
6.78816,31.18636,1
6.05039,31.35962,1
9.48989,28.30149,1
5.00138,31.93938,1
2.0489,27.28938,1
0.46267,27.79925,1
-7.85335,27.58253,1
5.00079,31.94089,1
5.80111,34.8575,1
6.31996,36.99447,1
-0.00898,35.7704,1
6.47137,32.13781,1
6.47068,32.13451,1
6.04579,31.84503,1
4.99927,31.94139,1
5.00088,31.94045,1
5.98613,31.73166,1
5.94994,31.56392,1
5.954,31.56331,1
6.05144,31.36154,1
6.05077,31.35824,1
6.78716,31.19061,1
6.79115,31.18999,1
6.78646,31.18733,1
-0.15967,28.21362,1
0.46185,27.80051,1
9.4941,28.30355,1
8.64882,31.23774,1
9.49286,28.30226,1
7.06418,32.29795,1
6.50984,36.29269,1
4.37687,36.84357,1
0.41047,36.17744,1
2.67766,36.48486,1
5.97766,36.07646,1
6.51056,36.28938,1
2.18756,35.26629,1
6.46703,32.1369,1
6.47285,32.13625,1
8.59445,31.11484,1
6.05115,31.36017,1
6.78823,31.19007,1
6.78762,31.18628,1
5.00032,31.94133,1
9.49373,28.30356,1
9.53503,28.05973,1
-0.17977,35.79943,1
-0.25155,35.81344,1
-0.24088,35.80471,1
2.29973,27.75519,1
2.30328,27.75601,1
5.83031,31.49636,1
3.17231,32.91999,1
3.44822,32.85579,1
5.00212,31.93972,1
3.68012,36.8196,1
5.40436,34.79124,1
5.4087,34.79098,1
9.0077,31.72038,1
6.47012,32.13797,1
6.98474,32.36091,1
4.99709,31.94119,1
5.00151,31.9409,1
5.98336,31.73488,1
6.05101,31.3601,1
6.78605,31.19018,1
0.29792,28.11584,1
0.46222,27.8039,1
0.30207,26.73784,1
0.30887,26.73876,1
6.46679,32.13495,1
6.78977,31.18549,1
6.7825,31.18762,1
5.00202,31.94164,1
4.99645,31.94316,1
6.47251,32.13573,1
6.46591,32.1376,1
6.98256,32.36216,1
5.40089,34.78659,1
6.05136,31.35817,1
0.30819,26.73703,1
0.46347,27.80103,1
-0.51857,28.20041,1
7.46795,28.55615,1
9.0137,29.20314,1
5.0028,31.93963,1
6.12723,33.09198,1
5.52087,36.12811,1
3.17268,32.55324,1
5.51964,36.12455,1
6.60887,36.65198,1
5.90743,36.7242,1
5.12517,32.04428,1
5.12481,32.04621,1
-1.09409,35.51541,1
5.22061,31.75589,1
5.22857,31.75562,1
5.97037,31.4101,1
6.04953,31.35868,1
6.78465,31.1905,1
6.78571,31.19226,1
5.75923,30.98268,1
6.46817,32.13948,1
6.46703,32.13698,1
4.99992,31.94235,1
5.0006,31.94073,1
5.57912,30.89999,1
7.50112,28.61573,1
7.50074,28.61731,1
7.30156,35.35769,1
0.43535,35.96078,1
6.46939,32.1362,1
7.301,35.35693,1
5.00071,31.94004,1
6.78508,31.18709,1
6.78902,31.1861,1
6.05418,31.36168,1
8.37323,27.95002,1
8.67936,31.10068,1
8.68401,31.10186,1
8.67906,31.10091,1
8.68369,31.10211,1
8.29432,31.03764,1
8.36445,31.08097,1
6.79111,31.18915,1
6.04981,31.87915,1
6.05606,31.88091,1
6.98307,32.36082,1
6.54724,36.03436,1
6.7903,31.18935,1
6.78654,31.18354,1
8.67906,31.10242,1
8.29229,31.0392,1
2.04806,27.3242,1
-0.51561,28.19979,1
-0.51672,28.1992,1
2.1508,36.24503,1
0.08895,34.80576,1
5.00233,31.9399,1
6.47138,32.13506,1
6.47038,32.13366,1
6.47148,32.13758,1
4.9972,31.94088,1
6.04911,31.35925,1
6.05494,31.35806,1
6.78651,31.18936,1
6.79078,31.18845,1
6.78799,31.19045,1
6.78684,31.18639,1
1.89674,30.91023,1
-0.515,28.20105,1
0.46443,27.79913,1
2.04669,27.325,1
8.29205,31.03957,1
8.28619,31.0436,1
6.78828,31.18545,1
6.05376,31.35858,1
6.47189,32.13368,1
6.98625,32.35684,1
0.08812,34.80659,1
-1.54577,34.7301,1
-1.1073,34.81986,1
-1.10806,34.82314,1
7.71151,36.80154,1
3.89974,36.49125,1
6.78604,31.18578,1
6.79094,31.18842,1
6.78681,31.18912,1
6.05462,31.35916,1
6.05059,31.35982,1
5.95148,31.56347,1
4.99992,31.94195,1
6.47245,32.13655,1
6.46837,32.13723,1
1.89923,30.91269,1
-0.51573,28.20088,1
6.62601,29.47411,1
6.79113,31.18965,1
8.51549,31.06062,1
8.28694,31.04628,1
8.36067,31.08077,1
5.9977,31.55887,1
6.05224,31.35969,1
6.78761,31.18572,1
6.69691,32.53643,1
6.70118,32.53702,1
6.70182,32.53365,1
6.4721,32.13502,1
6.07782,31.90306,1
6.16407,31.72174,1
6.48137,36.95704,1
6.47715,36.95296,1
6.47926,36.95515,1
5.76894,36.74633,1
6.12171,36.77578,1
5.26629,36.58822,1
7.64089,36.15169,1
7.14611,35.07605,1
6.96543,34.57418,1
5.6321,36.1951,1
4.99723,35.96488,1
2.40236,33.14742,1
6.98589,32.35786,1
6.46816,32.13683,1
6.47306,32.1362,1
6.0525,31.35929,1
6.05078,31.35966,1
6.78918,31.191,1
6.78855,31.18748,1
8.2625,30.61328,1
7.51128,28.47887,1
7.86229,27.92262,1
0.46,27.79914,1
0.46465,27.79957,1
3.44892,32.85554,1
3.4478,32.85949,1
6.28508,36.8308,1
6.64254,32.59116,1
6.78864,31.18746,1
6.78324,31.18798,1
6.78924,31.19203,1
5.00162,31.94097,1
4.99806,31.94125,1
6.47014,32.13808,1
6.98347,32.36069,1
3.17181,32.74559,1
6.64832,32.59063,1
5.06823,35.97731,1
5.07095,35.97707,1
6.04174,31.66966,1
4.99584,31.94228,1
5.00262,31.94032,1
5.98238,31.40616,1
6.98635,32.3597,1
6.79072,31.18647,1
6.05297,31.36058,1
6.37884,36.11398,1
-0.51789,28.19875,1
0.46314,27.79825,1
6.79175,31.18902,1
7.05681,31.53431,1
7.05458,31.53517,1
6.13496,31.63549,1
6.13928,31.63238,1
6.13412,31.63099,1
6.47012,32.1356,1
6.98819,32.35613,1
7.02883,30.46753,1
6.13563,31.63515,1
6.79339,31.18847,1
6.78812,31.18819,1
6.13942,31.63054,1
6.13458,31.63024,1
6.13906,31.6364,1
6.13419,31.6361,1
6.47211,32.13272,1
6.14049,31.63543,1
0.14656,35.91631,1
2.94334,36.71991,1
4.99865,31.94205,1
1.8993,30.91166,1
6.78943,31.18667,1
6.78776,31.18509,1
6.06077,31.91301,1
6.06201,31.9172,1
6.46957,32.13579,1
6.47276,32.13675,1
6.46796,32.13781,1
6.05032,31.3589,1
6.78423,31.18784,1
0.46168,27.79941,1
-0.51716,28.2009,1
6.92453,29.85717,1
7.05569,31.53394,1
8.17207,31.00547,1
6.23301,31.68635,1
6.09752,31.37588,1
6.46964,32.13419,1
5.00011,31.939,1
6.05461,31.35851,1
6.79141,31.18984,1
6.78653,31.1848,1
6.78785,31.18898,1
6.79326,31.1895,1
7.05783,31.53221,1
6.78839,31.18442,1
8.2872,31.04477,1
4.07648,36.31724,1
4.07722,36.32055,1
3.32742,33.12814,1
6.64656,32.58989,1
6.046,31.36431,1
6.05384,31.35938,1
6.79062,31.19033,1
6.78517,31.18766,1
6.78975,31.18684,1
8.26385,30.61042,1
6.46889,32.13693,1
4.99789,31.94105,1
5.00199,31.94037,1
0.46462,27.8,1
-0.5158,28.2013,1
-0.51841,28.20045,1
-0.30363,27.83703,1
7.29194,28.51487,1
6.19726,31.6853,1
6.47277,32.13541,1
5.00083,31.93989,1
6.98953,31.67468,1
6.78725,31.18842,1
6.99014,31.67111,1
7.5752,35.32957,1
7.58087,35.3302,1
5.86651,36.05648,1
6.47232,32.13664,1
4.99822,31.94093,1
5.98627,31.73179,1
6.05232,31.35929,1
6.04862,31.36331,1
8.59371,31.11292,1
8.16185,31.01044,1
6.78828,31.1892,1
1.89778,30.91161,1
0.46171,27.8005,1
-0.51518,28.2023,1
-0.17912,35.79881,1
0.29065,36.11929,1
0.29163,36.11886,1
7.43664,36.84708,1
7.43484,36.84489,1
5.00152,31.94277,1
5.00063,31.94027,1
6.46918,32.13656,1
5.68497,34.6974,1
3.36824,33.1403,1
6.69099,32.52942,1
6.69316,32.52983,1
1.89886,30.91321,1
7.5047,28.61279,1
7.95668,30.72305,1
6.78428,31.18804,1
6.78867,31.18757,1
6.78928,31.19172,1
6.05329,31.36194,1
6.04905,31.36678,1
0.46133,27.803,1
-0.51794,28.20137,1
0.45992,27.79716,1
-0.51848,28.19808,1
0.46334,27.79935,1
4.99945,31.93868,1
6.47193,32.13486,1
6.75541,32.17574,1
5.95761,31.75451,1
6.22115,31.76157,1
5.80365,31.62936,1
5.97315,31.60409,1
6.04773,31.36365,1
6.05357,31.36041,1
6.78692,31.18696,1
6.79119,31.18784,1
3.3025,32.87909,1
4.50854,35.75366,1
5.63748,36.19254,1
4.97257,36.43796,1
-0.51585,28.19937,1
3.17171,32.55009,1
6.94348,36.88162,1
6.46741,32.13577,1
6.47198,32.13549,1
6.46941,32.13897,1
4.99712,31.94473,1
5.96855,31.83792,1
5.96383,31.83819,1
5.97335,31.83765,1
5.9677,31.83864,1
5.97246,31.83834,1
5.96717,31.83281,1
5.97188,31.83251,1
3.22641,32.93086,1
3.18084,32.75218,1
8.03369,31.35302,1
6.04778,31.36638,1
6.05193,31.36031,1
9.25221,27.9283,1
6.78508,31.19027,1
6.7893,31.18998,1
5.48162,36.33083,1
7.61724,30.20115,1
6.04893,31.35689,1
6.05114,31.36281,1
6.04577,31.36425,1
6.78433,31.1912,1
6.79025,31.18958,1
6.05197,31.35663,1
6.04881,31.36402,1
6.04346,31.36548,1
6.78514,31.18667,1
6.78745,31.19283,1
4.99997,31.94197,1
5.97219,31.83448,1
5.96691,31.83589,1
5.96311,31.8328,1
5.96839,31.83135,1
5.9653,31.83862,1
5.97059,31.83718,1
8.03267,31.35076,1
6.46918,32.13238,1
6.47144,32.13831,1
6.46655,32.13328,1
6.46879,32.13921,1
8.28591,31.04396,1
8.28918,31.04471,1
8.28693,31.04503,1
8.06164,31.16033,1
6.78719,31.18624,1
6.79114,31.18721,1
6.05603,31.35998,1
6.04984,31.36435,1
5.95273,31.46282,1
6.7556,32.17569,1
6.07288,31.84254,1
5.00214,31.94094,1
6.42547,32.18824,1
-0.51675,28.19831,1
6.75632,32.17109,1
6.47448,32.13324,1
5.00317,31.94142,1
4.99962,31.93902,1
5.82728,31.78535,1
6.07159,31.78383,1
5.98324,31.70713,1
6.06669,31.65785,1
5.98285,31.4065,1
6.05067,31.36523,1
6.0518,31.36261,1
8.43621,31.15053,1
6.97878,32.36337,1
6.78686,31.18893,1
8.09118,30.6565,1
3.8815,35.72548,1
3.87698,35.72507,1
6.64678,32.58991,1
6.47178,32.13769,1
6.4703,32.13304,1
5.97101,31.83382,1
5.96533,31.8351,1
4.99851,31.94198,1
6.78732,31.19016,1
6.05378,31.35858,1
6.78578,31.18534,1
-0.51783,28.19884,1
1.89919,30.91111,1
0.46346,27.79806,1
6.88163,29.96192,1
7.10542,30.22675,1
6.47484,30.47126,1
6.47494,32.1351,1
6.81594,32.18338,1
6.8178,32.18099,1
5.97964,31.8328,1
6.05572,31.79496,1
5.97675,31.8341,1
5.96905,31.83184,1
6.04639,31.36095,1
6.05421,31.3633,1
6.79059,31.18817,1
6.47841,30.47723,1
7.10126,30.22548,1
6.78639,31.18564,1
6.78976,31.1859,1
6.04755,31.36274,1
6.87825,31.46601,1
5.97056,31.83008,1
5.97004,31.8349,1
-3.66106,28.64452,1
-3.66512,28.64386,1
5.96957,31.82942,1
6.4704,32.13566,1
7.10339,30.22679,1
-3.67058,28.64988,1
-3.6665,28.65055,1
6.81554,32.17762,1
-3.66582,28.6472,1
8.10636,30.65372,1
-3.65701,28.64519,1
-3.66244,28.65121,1
-3.65839,28.65188,1
-3.65771,28.64853,1
-3.66176,28.64787,1
-0.32757,35.79154,1
6.05072,31.35999,1
5.00232,31.93997,1
4.99786,31.94076,1
5.9661,31.83378,1
5.97096,31.83287,1
5.97187,31.83643,1
6.47162,32.13577,1
0.33118,34.80121,1
6.46954,30.47977,1
6.47477,30.47874,1
6.48,30.47772,1
6.46858,30.47604,1
6.47904,30.474,1
6.46763,30.47233,1
6.47809,30.47027,1
6.47686,30.47392,1
6.46637,30.47591,1
6.48211,30.47292,1
6.47065,30.4712,1
6.4759,30.47019,1
1.89825,30.91177,1
-0.51656,28.19974,1
0.46373,27.80024,1
6.7911,31.18693,1
-3.67483,28.54947,1
-3.66941,28.5462,1
6.7857,31.18629,1
6.7884,31.18622,1
8.26509,31.44754,1
-3.67374,28.54534,1
-3.66509,28.54706,1
-3.66617,28.55119,1
5.00061,31.9406,1
7.10115,30.22746,1
-3.66403,28.54293,1
-3.67049,28.55033,1
5.54671,36.36665,1
5.97416,31.8359,1
5.9694,31.8332,1
5.96532,31.83381,1
5.97348,31.83259,1
5.96873,31.82989,1
5.9728,31.82928,1
-0.94183,34.9469,1
4.99934,31.93963,1
6.47132,32.13478,1
5.97008,31.83651,1
5.966,31.83712,1
6.4764,30.47081,1
6.46847,30.47204,1
6.47708,30.47409,1
6.46915,30.47533,1
6.47777,30.47738,1
6.46984,30.47861,1
6.47448,30.48128,1
8.26278,30.61216,1
8.13216,30.95869,1
6.79107,31.18732,1
8.17125,30.96243,1
6.78707,31.18795,1
8.17201,30.96575,1
8.16054,31.00909,1
8.17769,31.00966,1
8.17845,31.01298,1
8.1751,31.01699,1
6.05281,31.35849,1
0.46472,27.80078,1
-0.51904,28.20168,1
-0.63381,27.21931,1
-0.64506,27.21687,1
-0.64072,27.22278,1
-0.63509,27.224,1
-0.64635,27.22156,1
-0.64199,27.22748,1
-0.64763,27.22626,1
9.6859,29.12862,1
9.68531,29.13203,1
0.21895,26.6949,1
0.21258,26.6983,1
0.20735,26.69718,1
0.21669,26.70394,1
0.21144,26.70282,1
0.20619,26.7017,1
2.83218,36.51089,1
2.71149,36.51007,1
2.71054,36.51262,1
5.60135,35.80168,1
3.04423,36.70697,1
6.46812,32.1353,1
3.24202,32.84204,1
7.51199,28.47882,1
1.89941,30.91307,1
6.47507,30.47699,1
5.97123,31.83801,1
5.00148,31.93947,1
5.9706,31.83401,1
4.99684,31.93995,1
5.96656,31.83446,1
5.97468,31.83355,1
8.26301,30.61014,1
8.26364,30.61367,1
8.08024,30.70284,1
8.07556,30.70346,1
8.08412,30.73776,1
8.07942,30.73837,1
6.78808,31.18926,1
6.05135,31.35879,1
0.46054,27.80082,1
-0.51554,28.20027,1
5.00335,31.93905,1
3.36295,33.15141,1
5.00168,31.93967,1
5.11611,31.91595,1
3.02492,35.50806,1
-0.51624,28.1956,1
6.95464,36.88232,1
6.47189,30.47859,1
8.26266,30.6127,1
9.7514,28.86779,1
9.75554,28.86732,1
6.78571,31.1864,1
6.78967,31.19115,1
6.78629,31.19143,1
6.78851,31.19061,1
6.78512,31.19087,1
6.05437,31.36249,1
6.05061,31.36279,1
6.04686,31.36309,1
6.04924,31.36217,1
6.053,31.36189,1
6.04548,31.36244,1
6.04604,31.36772,1
5.9708,31.83331,1
5.967,31.83359,1
5.9714,31.83864,1
4.99923,31.93956,1
6.46876,32.13479,1
6.46932,32.13997,1
0.45961,27.80211,1
0.45989,27.80045,1
7.5125,28.47897,1
-0.17924,35.79911,1
6.47024,32.13974,1
6.46769,32.13337,1
5.96994,31.8372,1
5.96741,31.83094,1
4.99763,31.94493,1
5.00315,31.94339,1
4.99537,31.93894,1
4.99868,31.93894,1
6.78856,31.18631,1
6.78137,31.18844,1
6.04978,31.36204,1
6.78933,31.19262,1
6.7867,31.186,1
