longitude,latitude,class,elevation,slope,aspect,roughness
8.52987,34.93747,1,0.6117342449166171,0.21508576604227483,1.6312478874927334,-0.07369286580547796
6.07411,36.49375,1,-0.6980588127099788,-0.7506998056225674,1.4766501245923633,-0.7113808081683995
11.00767,35.4933,1,-1.195539845606686,-0.8452684910953331,0.861620286288034,-0.8744837558154406
3.75066,36.17575,1,1.1476679180372242,0.4910544249413564,0.07073360274175776,0.8856121377121456
9.96899,33.88173,1,-1.0441325747250794,-0.6834069392533778,0.6502459794630429,-0.7571834085945803
3.42642,36.43331,1,0.4435039439370543,1.277957720608739,0.762856241064805,1.5804968806884487
5.926,36.69453,1,-0.8278364734656415,2.239737741246075,-0.23367929526539513,2.320252694868422
5.21358,35.94646,0,1.169297528163168,-0.5139813865756198,0.861620286288034,0.40141025940685376
0.86494,33.16716,0,1.3279146690867558,-0.4245665252671169,-1.5174130508314847,-0.4595633474835951
0.45786,34.16449,0,1.1933304283031054,-0.7252205989836185,-1.0196470976093395,-0.7650391938549145
4.85895,36.09288,1,1.1164251478553053,0.03509471919628114,0.35264974629272255,0.14348431509132653
4.88708,34.40012,0,-0.5730877319823036,-0.5999075906868587,0.5252353261989914,-0.5846174969789582
0.00923,35.74007,1,-1.1811201055227234,-0.7955663855340371,-1.756149438772145,-0.8437577584356865
3.37125,34.103,0,0.8784994364699238,-0.6365106323823055,-1.5903308895890997,-0.6344606224722329
3.32843,36.75716,1,-1.164297075424767,-0.6826395947499344,0.5349801818276599,-0.701849075327588
3.49503,33.05347,0,0.5708783146787233,-0.5203477291433142,-0.23235197107076308,-0.4949944468721645
9.95768,35.63243,1,-0.9359845240953604,-0.7506998056225674,-0.2685295441736967,-0.742091633136991
1.75055,34.29323,0,1.5994864406680498,-0.7446884232914767,0.06785526797461983,-0.5324744348565961
3.02131,36.03836,0,0.8592731163579738,2.239737741246075,0.33791070763213366,1.4660394689569967
4.17194,36.6344,1,0.17673875238374762,2.239737741246075,-1.5250223081084355,2.320252694868422
9.81874,36.82515,1,-1.1282477252148608,-0.7789992891133342,-0.010969622065359003,-0.7111011903679668
-1.49999,35.05143,1,-0.9624207142492918,-0.8094451392166911,0.16776541000299983,-0.6243976467729084
-0.84932,33.86893,0,1.402416659520562,-0.7652329869453198,-1.4559420887712176,-0.840323901116222
4.41493,34.781,0,0.8640796963859613,2.239737741246075,-1.7283971639913687,1.8122649653949865
4.58985,36.64677,1,1.7076344912977688,2.239737741246075,0.23763130555139053,2.320252694868422
9.99767,36.66523,1,-1.0801819249349855,-0.6679291776169504,0.6678751881488583,-0.756424353508586
2.72944,36.42179,1,-0.44571336124063465,0.18491714743011017,-0.06371611267009906,0.6363214125719698
3.13306,34.05958,0,0.9986639371696114,1.5957616003947408,-0.21200686653507525,0.6502608693942648
5.99543,34.00805,0,-1.2652352560125046,-0.8618359966351061,-0.883559530418752,-0.8744837558154406
2.39488,35.55465,0,0.5492487045527794,-0.5802217582663715,-0.6113843220672139,-0.5954716441232757
1.16367,33.34583,0,1.5418074803321997,-0.7193212183300857,1.389656835301112,-0.58526413073468
5.75535,35.35413,1,0.8809027264839175,-0.21124922065740973,-0.7406141708694742,-0.3081311400650908
2.36078,34.8159,0,0.866482986399955,-0.578764255098073,0.18833035445768267,-0.6643313414733778
-0.27051,35.80539,1,-1.084988504962973,-0.40976949122844997,0.26479721726424194,-0.32926499907375506
0.59202,33.69024,0,1.8566384721653815,-0.6111476853615682,1.6605768405619954,-0.6283375443348135
6.2073,36.89268,0,-0.9455976841513355,1.6775976996187176,0.6169020630279629,2.320252694868422
9.6386,37.07836,1,-1.193136555592692,-0.8618359966351061,-0.883559530418752,-0.8341564413231923
1.13957,36.32959,1,-0.10444617925352159,0.14777940456063113,-0.7077028331175311,-0.05545032353331921
6.74739,35.88841,1,1.0539396074914678,1.8637823515929923,0.08296741314645059,0.9836827191048922
8.1381,36.58673,1,-0.38082453086280327,1.4081012346061665,-0.12851474246787256,1.014313787979511
2.65514,36.41992,0,-0.4048574310027408,2.239737741246075,0.011784401313529211,2.2807623100680847
10.76154,34.92289,1,-1.0249062546131293,-0.7446884232914767,1.2979152404647305,-0.8050032668029292
8.52743,34.93997,1,0.6141375349306109,0.11425053397062283,-1.756149438772145,-0.09333383485044693
9.67958,33.3524,0,-0.7389147429478726,-0.6464733293492977,-0.6642499049564702,-0.742091633136991
5.67434,33.59134,0,-0.8542726636195728,-0.7557539501551984,-0.5087355752875041,-0.7700115155462809
1.25999,36.02091,0,-0.5778943120102911,-0.014563695938444454,0.10932571643548382,1.3769855623900409
4.74518,36.55274,1,0.4819565841609544,2.239737741246075,-1.636669475583241,2.320252694868422
10.07604,36.36994,0,-0.4745528414085597,0.5541634031475391,-0.1753589898638475,0.3444003163300308
4.55397,34.21948,0,-0.35679163072286574,-0.5563889243235853,0.38267786723356617,-0.5898301706330683
9.80464,33.95561,0,-1.097004955032942,-0.7789992891133342,-0.883559530418752,-0.766673286022744
10.20946,36.8743,1,-1.1907332655786984,-0.8121336448267868,-0.010969622065359003,-0.8093959036955227
-0.36734,33.86632,0,1.2245731984850243,-0.5618260896197507,1.6727390476552524,-0.5067318642578327
9.67871,36.93086,1,-0.803803573325704,-0.44643242330227106,-0.05531574236029099,-0.45514280229131077
9.4734,33.07489,0,-0.7172851328219289,-0.5351259010477922,-0.5881825560807629,-0.5465091430012853
9.68184,33.53246,1,-0.7557377730458289,-0.7412253214939464,-1.601551749842138,-0.8014231934962921
1.18873,36.19049,0,-0.9215647840113979,-0.6030691542791556,1.3482775183275302,-0.6336870713959805
9.22566,36.91675,1,-0.5033923215764847,0.006934545596262626,-1.2749116083965824,-0.2038427640160547
9.21591,36.74476,1,-0.8206266034236602,-0.6630376336777687,-1.756149438772145,-0.4846890925862158
-0.26942,35.76278,1,-1.027309544627123,-0.6464733293492977,-0.883559530418752,-0.6064014237449199
9.73451,36.60429,1,-0.9672272942772793,-0.5901387114556309,0.3532746479197985,-0.6417330496780101
5.19964,36.61474,1,-0.6115403722062036,2.239737741246075,0.4030359905531514,2.320252694868422
8.79236,34.62321,1,-0.16452842960336544,-0.6888738558434364,1.0235269128209947,-0.6997394865317426
5.54671,36.36665,1,0.9914540671276302,-0.6046645247572159,0.7168536284596528,0.43525544116609166
10.25555,36.93723,1,-1.193136555592692,-0.7935268707399993,-0.7474719632281646,-0.8371392903865331
3.86285,34.4133,0,1.6427456609199376,-0.6206304526971439,0.1436281408350111,-0.6219883287493695
2.71149,36.51007,1,-1.0609556048230355,-0.8452684910953331,-0.010969622065359003,-0.8269554842752088
-0.17918,35.79866,1,-1.1907332655786984,-0.5264260208624176,0.18511930099753007,-0.5447943377226503
5.02581,34.28714,0,-0.5033923215764847,-0.6986714470897822,-0.24329662598815946,-0.7783604881722564
6.83811,33.3463,1,-1.0008733544731918,-0.8618359966351061,-0.883559530418752,-0.8646454723631704
0.54852,36.01747,0,-0.7749640931577789,1.017141311926716,-1.0314646767811304,0.6754725208313852
0.26084,33.95349,0,1.3904002094505934,-0.7282680125385013,-0.5951697226044338,-0.7127857088786066
5.27527,36.35966,1,1.3207047990447744,1.7620591100986083,-0.9918528076623486,1.066165635509234
-1.47971,33.11803,0,1.7965562218155378,-0.7915465172780308,0.4253253321113375,-0.8261179714011652
10.00313,36.44958,1,-0.851869373605579,-0.7877444399719243,1.119180356337098,-0.7708614238993728
4.54885,36.71261,1,0.9145487866798301,2.239737741246075,0.14332486234649175,2.320252694868422
4.17033,36.62991,1,-0.2726764802330844,2.239737741246075,-1.2444138126355306,2.320252694868422
9.40425,36.9013,1,-0.4096640110307283,-0.2538949548960033,-1.4715129981347062,0.03979604489141713
6.30544,35.64609,1,0.9073389166378488,-0.6458371821575064,-0.05361708694313034,-0.7700115155462809
-0.35491,35.82951,1,-0.9528075541933168,-0.4527513313252702,1.4262881426110159,-0.4357351764681645
