longitude,latitude,class,prec_winter,tmax_winter,tmin_winter,prec_spring,tmax_spring,tmin_spring,prec_summer,tmax_summer,tmin_summer,prec_autumn,tmax_autumn,tmin_autumn
10.21957,35.39442,0,-0.5700926503025902,1.1908260926097314,1.1770045314036734,-0.626274842623812,0.7596014580156606,0.7347739007534642,-0.18377480869100177,0.4022611202293125,0.5535096664000663,-0.3360745318815919,0.9228183535024757,1.1550818078816147
5.83933,36.25446,0,0.9642090031472788,-1.447772944655561,-1.0284710594231397,0.9036742106343844,-1.330732980833902,-1.3649545622761272,0.9153558441710463,-0.9923217407325354,-1.3404095225827675,0.7019603937826933,-1.4182580260167916,-1.21381918893485
8.85045,33.77949,0,-0.9588749794679293,2.0724582291661546,0.6038710719453898,-1.199611220494269,-0.12500384074386553,1.888243155115116,-1.7163166441487399,1.9915593240424383,1.8509672926188252,-1.1683682702120552,2.4792126224349524,1.7507703626366307
6.92317,36.60532,0,1.5366530610534939,-0.44019336001964915,0.3136769152576504,1.3215785441004853,-0.9974912586984639,-0.5292073779781641,0.6686830011622342,-1.1028358542427201,-0.8300351956815489,0.9486633269119196,-0.6335759154300011,-0.1817541347662743
10.07625,36.33511,0,0.24493875169307003,0.18954388037779485,0.7272035885376781,0.21979084318584752,-0.04017867510939018,0.34798181545853957,0.8628512946898539,-0.05032048747906027,0.20301163467272632,0.14579757507574576,0.20947098024175603,0.7256319195698567
5.24387,34.71735,1,-0.9628339447707271,0.7437126519275463,0.7779875659580321,-1.1264100145781453,1.5533226507382478,1.6326840987595392,-1.175914843769759,1.5231899858326097,2.053887205724131,-0.8043775665309885,1.0136080191902037,1.1481551967798103
5.48915,36.50098,0,1.5214483576999045,-2.184565515920571,-1.1518035760154282,1.6767140276067443,-2.2274561603983525,-1.6066996155854558,1.5756268556985356,-1.760657958470009,-1.3465586108586858,1.5957390144378738,-2.2483349694474453,-1.3592780220727034
8.98671,35.93695,0,-0.03436942337375706,-0.44019336001964915,-0.11435946585676358,0.31315523545679974,-0.2583005295980388,-0.49467237036254685,1.8029818871928074,0.16544516270748857,-0.26431907429706636,-0.11871474579417797,-0.2833872049201926,-0.2025339680716805
3.82416,36.81805,1,1.9799429134230042,0.3406808180731817,0.6401453415313569,1.5645890586624418,-0.18559324476849032,0.16149277433420203,0.501262467185137,-0.7923438210474412,-0.24587180946931186,2.4121738774034496,0.09274141007182102,0.3100352534617069
10.26064,35.00197,0,-0.6454278394541686,1.039689154914346,0.8795555207987409,-0.7684692657262223,0.6202458287590222,0.5690058641984972,-0.6538401374186494,0.09703166386785124,0.21530981122455992,-0.5357945177410731,0.8060887833325405,0.9888431414383541
-1.25997,35.07658,0,-0.18762171722749152,1.2978814234772986,0.36446089267800486,-0.07678362609339884,0.6505405307713379,-0.12860128963699188,-0.6761298758314226,0.24964639204858047,-0.7562461363705303,-0.6529974852355563,0.7996038072119875,-0.4934516343473876
-0.21214,35.01152,0,-0.15996633013592534,0.29030183884138494,-0.21592742069747173,-0.17435599789764697,-0.05229655591431384,-0.6949754145331325,0.05249620957404016,-0.22924809982888228,-0.8915260784407325,-0.4708325094871374,-0.08235294518308064,-0.8536354116411188
7.67267,35.42374,0,-0.3383494639171153,-1.712262585622488,-1.5653302492954555,0.5630036728677767,-1.0459627819181643,-1.4202105744611164,2.1011687800817285,-0.6923548612048933,-1.4203476701697046,-0.00337755959960803,-1.4441979304989985,-1.4978102441087533
7.23878,34.57116,1,-1.0168251152882002,1.127852368569987,0.9158297903847076,-1.1041428208996351,1.9289769556909235,1.5843350880976734,-1.0060176876092228,1.7021175981824317,1.6849419091690316,-1.0387835100121494,1.4221615147849773,1.2520543633068466
3.75819,33.48485,0,-1.0242840432629081,0.1202727839340752,-0.7527866105697882,-1.1722593995105548,1.1049610609560239,0.36870282002791105,-0.9881858805818714,1.3337372198151507,0.922454962955164,-1.0001964237105594,0.5596596907515663,-0.19560735696987874
