longitude,latitude,class,prec_winter,tmax_winter,tmin_winter,prec_spring,tmax_spring,tmin_spring,prec_summer,tmax_summer,tmin_summer,prec_autumn,tmax_autumn,tmin_autumn,elevation,slope,aspect,roughness,soil_unit_id,COARSE,SAND,SILT,CLAY,TEXTURE_USDA,TEXTURE_SOTER,BULK,REF_BULK,ORG_CARBON,PH_WATER,TOTAL_N,CN_RATIO,CEC_SOIL,CEC_CLAY,CEC_EFF,TEB,BSAT,ALUM_SAT,ESP,TCARBON_EQ,GYPSUM,ELEC_COND
10.11925,35.75256,1,-1.0448077172249548,-0.2713614987759428,-1.5598329874786032,-1.3021327929332518,-0.2487326237832614,-0.2582048282487502,-1.4046534687416627,-0.3733582120455921,-0.1405372133899831,-1.2124416619733185,-0.2592444902997959,-0.1820107290461763,-0.8960008,-0.63957465,-0.84816474,-0.65775275,31953.0,-0.2393134745416411,0.7727657442081675,-0.4594585260088089,-0.187530137227502,0.9656801666014964,M,1.396807161705407,-0.3230592782550774,-0.8933597066322289,1.2346300597814872,-0.8751486465411548,-1.3293579833295697,0.0225202659483305,0.956919785540368,0.7506416966512661,0.8072186698458076,1.0290505591774028,-0.361162925547541,-1.1461546492321897,0.2583955412474203,-0.5411557034614207,0.264563429046362
5.4407,36.31788,0,0.4765517474876818,-2.2679801160600697,-0.927327749316368,0.7834247418086703,-1.9787691862368613,-1.8240218238903856,1.5787309687818634,-0.7871735084150029,-1.4757342774665887,0.7226363397705885,-2.088248137194235,-1.7602898558080415,1.6893611,0.58528686,0.5263475,0.21643962,1129.0,-0.7883232837665459,-1.094008230198639,0.835963883430944,1.1285044274792868,-1.4599934514601511,M,0.8619023950329887,0.8526540230671696,-0.2932563450071592,1.2346300597814872,-0.1798155533877314,-0.6673596287823333,0.3809604165716442,-0.042115838752731,1.3814280466806492,1.3938868265977944,0.9842952706749752,-0.361162925547541,0.8839649082496458,1.6222908839010055,1.5021444560816386,0.264563429046362
9.71934,33.8732,0,-0.6652956056147342,1.7252571672485568,1.0219383811830949,-0.8207402381491143,2.0579832149429054,1.5106607844231537,-1.102914546176823,1.1439649399403364,1.9711565527467392,-0.665604504878102,1.9820344634788751,1.7629392786941716,-0.60086817,1.9523417,1.1757116,0.76373446,32001.0,1.4077159531330734,1.239459237809869,-0.7370490423173273,-0.5823405066395387,0.9656801666014964,M,-0.5645113788547607,-0.7752573653006873,-0.9859608505518684,0.965127616630669,-0.4908856558193177,-1.3293579833295697,-0.335919884674983,0.5073537546084734,0.5140968153902474,0.5138845914698141,0.626252962655553,-0.361162925547541,-1.1461546492321897,0.417516669073366,-0.4336135746196575,0.264563429046362
5.30365,36.33362,1,0.6796090199779227,-1.6955706269478992,-0.4730739907362601,0.9102701173929556,-1.5310842547239365,-1.2617334247349867,1.3277840448270983,-0.4109777572633959,-0.737114736442592,0.8766916929872483,-1.49607069689899,-1.146514662545032,1.6090851,1.1513876,0.14324366,0.8034838,1129.0,-0.7883232837665459,-1.094008230198639,0.835963883430944,1.1285044274792868,-1.4599934514601511,M,0.8619023950329887,0.8526540230671696,-0.2932563450071592,1.2346300597814872,-0.1798155533877314,-0.6673596287823333,0.3809604165716442,-0.042115838752731,1.3814280466806492,1.3938868265977944,0.9842952706749752,-0.361162925547541,0.8839649082496458,1.6222908839010055,1.5021444560816386,0.264563429046362
6.56259,37.01633,1,-1.0448077172249548,-0.2713614987759428,-1.5598329874786032,-1.3021327929332518,-0.2487326237832614,-0.2582048282487502,-1.4046534687416627,-0.3733582120455921,-0.1405372133899831,-1.2124416619733185,-0.2592444902997959,-0.1820107290461763,-0.9762769,-0.027636072,1.8320085,0.43640366,1401.0,0.0351914300708112,-0.1606212429952355,0.9284940555337834,-0.5823405066395387,0.1571222939142804,M,0.0595441822630607,-0.865696767085267,0.7987152656510303,-0.4722177473282704,0.3691315450531767,1.9806337894066128,0.2017403412599873,0.2076430673205437,-0.5897792971611732,-0.4394511632521645,0.1339447891288476,-0.361162925547541,-1.1461546492321897,-0.6054047972695757,-0.6486978242906717,-1.4630558770194673
7.06175,36.54584,1,1.639749535763238,-1.0209453137223687,0.0156800449000776,1.4437201650652594,-1.386914598474037,-0.9805892158475648,1.0505802467903147,-0.9439218227706826,-1.2863445438880792,0.9797385173232336,-1.053811647497954,-0.652306075985176,1.1604835,0.4271585,1.0272099,1.1002944,1129.0,-0.7883232837665459,-1.094008230198639,0.835963883430944,1.1285044274792868,-1.4599934514601511,M,0.8619023950329887,0.8526540230671696,-0.2932563450071592,1.2346300597814872,-0.1798155533877314,-0.6673596287823333,0.3809604165716442,-0.042115838752731,1.3814280466806492,1.3938868265977944,0.9842952706749752,-0.361162925547541,0.8839649082496458,1.6222908839010055,1.5021444560816386,0.264563429046362
5.70618,34.98003,1,-0.7618291440992845,0.66221101728153,1.0046882276605626,-0.7378456500783624,1.8606980870218648,1.8464718871291943,-0.522680482942914,1.8650070305102115,-0.1405372133899831,-0.5281031638236434,1.0675326936466254,1.4839505899013747,-0.44267705,-0.5145754,1.6491475,-0.53357166,1834.0,0.1724438823770374,0.306072250606466,0.1882526787110675,-0.3191335936981809,0.1571222939142804,M,0.5944500116967795,-0.5039391599469484,-0.8548761906898202,1.414298069640483,-0.7653592050397718,-1.3293579833295697,-0.1566998093633262,0.906968004325713,1.3814280466806492,1.3938868265977944,1.0290505591774028,-0.361162925547541,-0.1310948704912719,2.55428586760894,-0.5411557034614207,0.264563429046362
5.32825,36.32897,1,0.4153548422654032,-2.1793929450195466,-0.8928274684044307,0.7856501314547906,-1.8877146760216168,-1.6444019607569866,1.5451565709020958,-0.5990756029418434,-1.106424552108589,0.7554275712368421,-2.005793032925414,-1.6566654563636216,2.4047627,3.5390923,-1.4201857,2.188996,1129.0,-0.7883232837665459,-1.094008230198639,0.835963883430944,1.1285044274792868,-1.4599934514601511,M,0.8619023950329887,0.8526540230671696,-0.2932563450071592,1.2346300597814872,-0.1798155533877314,-0.6673596287823333,0.3809604165716442,-0.042115838752731,1.3814280466806492,1.3938868265977944,0.9842952706749752,-0.361162925547541,0.8839649082496458,1.6222908839010055,1.5021444560816386,0.264563429046362
6.81073,35.10632,0,-0.5903408254115453,-1.4366235703370756,-0.5708247987203515,0.0055033109525158,-0.7419448284947243,-0.9727796994865722,1.2791442437426854,-0.5551862232131428,-1.0496077268584338,-0.1605880406001958,-1.4361033905819445,-1.1226013659103795,1.4225612,0.8390565,0.9490609,0.14840555,1124.0,-0.925575736072772,-0.1606212429952355,0.5583733671224255,-0.0559266807568231,0.1571222939142804,M,0.6836008061421825,-0.2326198764704978,-0.818797795932085,1.414298069640483,-0.3810962143179347,-1.3293579833295697,0.2017403412599873,1.156726910398988,1.2237314591733035,1.2472197874097977,1.0290505591774028,-0.361162925547541,0.8839649082496458,1.304048519856455,1.6096867291486228,0.264563429046362
7.23981,34.57056,1,-0.8756599460711465,1.2346205551340732,0.9759379900685844,-0.8019836458811369,2.634661839942505,1.877710138767612,-0.5751942599702486,2.366601564694732,3.0696162579457136,-0.7733244586792078,1.7496608968292202,1.5238060462832637,-0.62447876,-0.52256197,-0.34676144,-0.54574394,1838.0,0.1724438823770374,0.306072250606466,0.1882526787110675,-0.3191335936981809,0.1571222939142804,M,0.5944500116967795,-0.5039391599469484,-0.8548761906898202,1.414298069640483,-0.7653592050397718,-1.3293579833295697,-0.1566998093633262,0.906968004325713,1.3814280466806492,1.3938868265977944,1.0290505591774028,-0.361162925547541,-0.1310948704912719,2.55428586760894,-0.5411557034614207,0.264563429046362
3.52017,35.60476,0,-0.4532186588702323,-0.8982861038299803,-0.3178226981431493,-0.1799961755744377,0.1003098884964684,-0.3167765640353661,0.5181251271818158,0.4041132262483453,0.0583217652935573,-0.2491401781976614,-0.3941710278072588,-0.5566527944235725,0.6504942,-0.46009386,-0.39140895,-0.52753717,1963.0,0.0351914300708112,-0.705096985530554,0.1882526787110675,1.3917113404206447,-1.4599934514601511,M,0.5052992172513765,1.1239722284209086,-0.6925235934831518,1.414298069640483,-0.5274820999644431,-1.3293579833295697,1.2770607931299285,0.5073537546084734,1.6968212216953409,1.6872209049737878,0.9842952706749752,-0.361162925547541,-0.1310948704912719,-0.6054047972695757,-0.4336135746196575,0.264563429046362
4.62534,34.45669,0,-0.8394099171061685,0.5054798497712304,0.326182630086299,-0.8150178872831855,1.9214012868017976,1.3857077406305955,-0.5153630040436278,1.996675528464595,2.8139404991660166,-0.5981211266419922,1.0375488438998812,0.7346665541695772,-0.18532138,-0.51265734,1.3530927,-0.48527166,1964.0,0.1724438823770374,0.306072250606466,0.1882526787110675,-0.3191335936981809,0.1571222939142804,M,0.5944500116967795,-0.5039391599469484,-0.8548761906898202,1.414298069640483,-0.7653592050397718,-1.3293579833295697,-0.1566998093633262,0.906968004325713,1.3814280466806492,1.3938868265977944,1.0290505591774028,-0.361162925547541,-0.1310948704912719,2.55428586760894,-0.5411557034614207,0.264563429046362
5.79417,36.75546,1,1.84845839498534,0.7099118229337698,1.407191540239079,1.5913885368573706,-0.3018476974542537,0.6984664652576388,0.7914549300334797,-0.9251121398538528,0.5602039474399217,2.1310746147080875,0.1755185073062733,1.0933663267675435,-0.8511406,0.674832,-0.32006982,0.5544925,1401.0,0.0351914300708112,-0.1606212429952355,0.9284940555337834,-0.5823405066395387,0.1571222939142804,M,0.0595441822630607,-0.865696767085267,0.7987152656510303,-0.4722177473282704,0.3691315450531767,1.9806337894066128,0.2017403412599873,0.2076430673205437,-0.5897792971611732,-0.4394511632521645,0.1339447891288476,-0.361162925547541,-1.1461546492321897,-0.6054047972695757,-0.6486978242906717,-1.4630558770194673
0.79078,35.45355,0,0.0545671776181779,0.6894686483630231,0.4066832802637386,0.0432548875939439,0.7452798032031083,-0.0356322806701656,-0.4572534886912768,0.5984810260271152,0.3897532910734613,-0.1503704691210338,0.7377122765713392,0.0332090927024857,-0.29393017,-0.22400202,-1.4443454,0.064214624,1118.0,-0.7883232837665459,-1.094008230198639,0.835963883430944,1.1285044274792868,-1.4599934514601511,M,0.8619023950329887,0.8526540230671696,-0.2932563450071592,1.2346300597814872,-0.1798155533877314,-0.6673596287823333,0.3809604165716442,-0.042115838752731,1.3814280466806492,1.3938868265977944,0.9842952706749752,-0.361162925547541,0.8839649082496458,1.6222908839010055,1.5021444560816386,0.264563429046362
6.35951,35.82581,0,-0.3925926343198551,-1.1163468600396833,-0.7088259369341059,0.2256547428670943,-0.4004901528692806,-1.144589943852033,1.458207614863377,0.3163342276120879,-0.5287861062680294,0.0171498561909071,-0.8214382953081742,-1.2899945373759405,0.9385437,-0.36126685,-0.41016242,-0.42252916,1869.0,-0.1020610222354149,-0.1606212429952355,0.095722506608228,0.6020906015965712,0.1571222939142804,M,0.5944500116967795,0.4908953378061395,-0.8705100876808741,1.3244644930733098,-0.7470609829672091,-0.0053612742350968,0.3809604165716442,0.1576912861058887,1.8545178092026864,1.8338879441617848,0.9842952706749752,-0.361162925547541,-0.1310948704912719,1.6222908839010055,1.1795181496814715,0.264563429046362
7.58071,34.36384,0,-0.8795418392303318,1.2209917720869088,1.0621887028445196,-0.8324233651468588,2.573958857253564,1.9792343728049675,-0.7047568917302922,2.291362354669697,3.1264332638118635,-0.8165708359677792,1.7196773330289787,1.6513437803715345,-0.7071159,-0.4740995,1.3084452,-0.560608,1838.0,0.1724438823770374,0.306072250606466,0.1882526787110675,-0.3191335936981809,0.1571222939142804,M,0.5944500116967795,-0.5039391599469484,-0.8548761906898202,1.414298069640483,-0.7653592050397718,-1.3293579833295697,-0.1566998093633262,0.906968004325713,1.3814280466806492,1.3938868265977944,1.0290505591774028,-0.361162925547541,-0.1310948704912719,2.55428586760894,-0.5411557034614207,0.264563429046362
9.00941,36.53077,0,0.6795519218049215,0.5191086978055582,0.613685006006083,0.5778176338790691,0.4341766912857965,-0.0278228201675066,0.8233075629655259,0.7740390232996265,0.3045280983522272,0.3162311494277389,0.7751918206799225,0.4636487932136081,-0.60086817,-0.5712256,-0.6268776,-0.33375078,31811.0,-1.2000806406852245,-0.627314736596937,1.0210242276366228,0.0756767757138557,0.1571222939142804,M,0.3269965655992699,-0.1421804746859181,-0.4303542020777994,0.1566211439028638,-0.1615173313151687,-0.6673596287823333,0.3809604165716442,0.6572090982524383,-0.1955378283928086,-0.146117084876171,0.4472318086458419,-0.361162925547541,-0.1310948704912719,0.75849049118768,-0.1109872041193924,1.992182735112192
